"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.2,2500,1000,412,10,0.0646978736169345,0,NA,NA
"two-step",0.2,2500,1000,413,10,0.13561205972433,0.0743103236786405,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,413,10,0.08419379451632,0.292740562816473,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,413,10,0.0852158661771327,0,NA,NA
"two-step",0.2,2500,1000,414,10,0.13616611536601,0.0826196310960254,1,0.0656565656565657
"two-step+refitted",0.2,2500,1000,414,10,0.0597597219123557,0.35689661577556,1,0.0656565656565657
"two-step oracle",0.2,2500,1000,414,10,0.0485775970670463,0,NA,NA
"two-step",0.2,2500,1000,415,10,0.114704647957663,0.0956747242687751,1,0.0747474747474747
"two-step+refitted",0.2,2500,1000,415,10,0.0822532678178482,0.376908376035761,1,0.0747474747474747
"two-step oracle",0.2,2500,1000,415,10,0.0821817147072935,0,NA,NA
"two-step",0.2,2500,1000,416,10,0.17356028717423,0.0443126109725121,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,416,10,0.0493033911331302,0.228860435790232,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,416,10,0.0453217155440121,0,NA,NA
"two-step",0.2,2500,1000,417,10,0.113782118338698,0.0555303957824248,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,417,10,0.0789845024392238,0.26898949914338,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,417,10,0.0636621712404689,0,NA,NA
"two-step",0.2,2500,1000,418,10,0.160070550623359,0.0696261753547929,1,0.0353535353535354
"two-step+refitted",0.2,2500,1000,418,10,0.0771362393449472,0.306937041226819,1,0.0353535353535354
"two-step oracle",0.2,2500,1000,418,10,0.0658139343763181,0,NA,NA
"two-step",0.2,2500,1000,419,10,0.118319754534629,0.114437400321224,1,0.097979797979798
"two-step+refitted",0.2,2500,1000,419,10,0.0622997633476587,0.389788057956517,1,0.097979797979798
"two-step oracle",0.2,2500,1000,419,10,0.0643067513551678,0,NA,NA
"two-step",0.2,2500,1000,41,10,0.147803028189959,0.0482779351280763,1,0.0232323232323232
"two-step+refitted",0.2,2500,1000,41,10,0.0696701903378702,0.268708637555787,1,0.0232323232323232
"two-step oracle",0.2,2500,1000,41,10,0.0581989506803539,0,NA,NA
"two-step",0.2,2500,1000,420,10,0.172020837982904,0.0545433312732025,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,420,10,0.0553923637095134,0.271545016445859,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,420,10,0.0539612018743294,0,NA,NA
"two-step",0.2,2500,1000,421,10,0.172449421119574,0.0407645931159732,1,0.0191919191919192
"two-step+refitted",0.2,2500,1000,421,10,0.0687760305371206,0.233410231342484,1,0.0191919191919192
"two-step oracle",0.2,2500,1000,421,10,0.0627491122729583,0,NA,NA
"two-step",0.2,2500,1000,422,10,0.0995223300208098,0.109783086337709,1,0.0515151515151515
"two-step+refitted",0.2,2500,1000,422,10,0.0702704381973712,0.362274273749028,1,0.0515151515151515
"two-step oracle",0.2,2500,1000,422,10,0.0679427896566995,0,NA,NA
"two-step",0.2,2500,1000,423,10,0.196186557086859,0.0713291585088182,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,423,10,0.0802875208119489,0.338966693675174,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,423,10,0.0573341234373501,0,NA,NA
"two-step",0.2,2500,1000,424,10,0.183085524809958,0.112284095415736,1,0.0646464646464646
"two-step+refitted",0.2,2500,1000,424,10,0.0918623709985635,0.408429240818857,1,0.0646464646464646
"two-step oracle",0.2,2500,1000,424,10,0.0857605816072096,0,NA,NA
"two-step",0.2,2500,1000,425,10,0.118514222822536,0.0443982221609739,1,0.0222222222222222
"two-step+refitted",0.2,2500,1000,425,10,0.0376695011746886,0.230817880206383,1,0.0222222222222222
"two-step oracle",0.2,2500,1000,425,10,0.0372184672351295,0,NA,NA
"two-step",0.2,2500,1000,426,10,0.186566430483556,0.0580554924992082,1,0.0222222222222222
"two-step+refitted",0.2,2500,1000,426,10,0.0525529870570238,0.271779479302658,1,0.0222222222222222
"two-step oracle",0.2,2500,1000,426,10,0.0639134558965103,0,NA,NA
"two-step",0.2,2500,1000,427,10,0.135508115243087,0.10093304866338,1,0.0676767676767677
"two-step+refitted",0.2,2500,1000,427,10,0.0652333321345106,0.374374846516272,1,0.0676767676767677
"two-step oracle",0.2,2500,1000,427,10,0.0664399326955028,0,NA,NA
"two-step",0.2,2500,1000,428,10,0.178883355274894,0.056273459937321,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,428,10,0.0825187423138026,0.297919061881963,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,428,10,0.0613966405488592,0,NA,NA
"two-step",0.2,2500,1000,429,10,0.111223734602468,0.0866796691301459,1,0.0595959595959596
"two-step+refitted",0.2,2500,1000,429,10,0.0497109931557966,0.357271887329381,1,0.0595959595959596
"two-step oracle",0.2,2500,1000,429,10,0.0391184938447461,0,NA,NA
"two-step",0.2,2500,1000,42,10,0.133246042933424,0.0757509683926296,1,0.0525252525252525
"two-step+refitted",0.2,2500,1000,42,10,0.0393847618225733,0.359920673309159,1,0.0525252525252525
"two-step oracle",0.2,2500,1000,42,10,0.0377426562717319,0,NA,NA
"two-step",0.2,2500,1000,430,10,0.135449195723981,0.113064948766681,1,0.0808080808080808
"two-step+refitted",0.2,2500,1000,430,10,0.0642902054002561,0.415488612726547,1,0.0808080808080808
"two-step oracle",0.2,2500,1000,430,10,0.0469521624410278,0,NA,NA
"two-step",0.2,2500,1000,431,10,0.126117833267147,0.0710773960653971,1,0.0555555555555556
"two-step+refitted",0.2,2500,1000,431,10,0.0251029266460547,0.339914728538873,1,0.0555555555555556
"two-step oracle",0.2,2500,1000,431,10,0.0359945105551096,0,NA,NA
"two-step",0.2,2500,1000,432,10,0.119721344318921,0.0471370464262741,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,432,10,0.0585481356842018,0.223202353490353,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,432,10,0.0474515952349002,0,NA,NA
"two-step",0.2,2500,1000,433,10,0.163004357072274,0.0923855336608652,1,0.0626262626262626
"two-step+refitted",0.2,2500,1000,433,10,0.0653126183611679,0.382517030580026,1,0.0626262626262626
"two-step oracle",0.2,2500,1000,433,10,0.0517312726655461,0,NA,NA
"two-step",0.2,2500,1000,434,10,0.150390079465686,0.0481789652552533,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,434,10,0.0539340243249016,0.254525808018836,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,434,10,0.0573675291340201,0,NA,NA
"two-step",0.2,2500,1000,435,10,0.137547685756735,0.0636018205529028,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,435,10,0.0452990429903632,0.292857453353995,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,435,10,0.0456785484998876,0,NA,NA
"two-step",0.2,2500,1000,436,10,0.118387983384651,0.108535445993135,1,0.0838383838383838
"two-step+refitted",0.2,2500,1000,436,10,0.0524677524937082,0.405613480001536,1,0.0838383838383838
"two-step oracle",0.2,2500,1000,436,10,0.0546069211913287,0,NA,NA
"two-step",0.2,2500,1000,437,10,0.14085381957274,0.121164076553584,1,0.0626262626262626
"two-step+refitted",0.2,2500,1000,437,10,0.0565758758377015,0.384616710457984,1,0.0626262626262626
"two-step oracle",0.2,2500,1000,437,10,0.0541637814154233,0,NA,NA
"two-step",0.2,2500,1000,438,10,0.0979296436382628,0.113762751937514,1,0.0808080808080808
"two-step+refitted",0.2,2500,1000,438,10,0.0492831147364918,0.386184284460252,1,0.0808080808080808
"two-step oracle",0.2,2500,1000,438,10,0.0463672420442073,0,NA,NA
"two-step",0.2,2500,1000,439,10,0.120074420710953,0.0684833810440997,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,439,10,0.0517607990698503,0.347684516766832,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,439,10,0.048882392543547,0,NA,NA
"two-step",0.2,2500,1000,43,10,0.189400694189515,0.0632755636841838,1,0.0434343434343434
"two-step+refitted",0.2,2500,1000,43,10,0.0890091993675641,0.323206462972637,1,0.0434343434343434
"two-step oracle",0.2,2500,1000,43,10,0.0716441078861099,0,NA,NA
"two-step",0.2,2500,1000,440,10,0.149062875160069,0.0694164024214139,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,440,10,0.0708109080482966,0.340562110116409,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,440,10,0.051004421080287,0,NA,NA
"two-step",0.2,2500,1000,441,10,0.145515793205556,0.0736107786024553,1,0.0363636363636364
"two-step+refitted",0.2,2500,1000,441,10,0.0616857871929358,0.297870607146334,1,0.0363636363636364
"two-step oracle",0.2,2500,1000,441,10,0.0769615867979437,0,NA,NA
"two-step",0.2,2500,1000,442,10,0.182892798404794,0.0830973753301709,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,442,10,0.0809122220444302,0.32324442508496,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,442,10,0.0785376471971228,0,NA,NA
"two-step",0.2,2500,1000,443,10,0.123939863112552,0.0942100117859591,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,443,10,0.0531549891410672,0.344700324711373,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,443,10,0.0564128789835081,0,NA,NA
"two-step",0.2,2500,1000,444,10,0.13373754564729,0.0624857805149416,1,0.0515151515151515
"two-step+refitted",0.2,2500,1000,444,10,0.0596658753497627,0.323454010198069,1,0.0515151515151515
"two-step oracle",0.2,2500,1000,444,10,0.0709723218885459,0,NA,NA
"two-step",0.2,2500,1000,445,10,0.15424725092615,0.0585796798055114,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,445,10,0.0792672890569614,0.307342478411985,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,445,10,0.0775013473065953,0,NA,NA
"two-step",0.2,2500,1000,446,10,0.13742489477062,0.0907484487037394,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,446,10,0.0801514081635076,0.30166002246312,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,446,10,0.0727516930217742,0,NA,NA
"two-step",0.2,2500,1000,447,10,0.131392003058737,0.10784678671155,1,0.0747474747474747
"two-step+refitted",0.2,2500,1000,447,10,0.0454975879786494,0.404475301904712,1,0.0747474747474747
"two-step oracle",0.2,2500,1000,447,10,0.0539680656351587,0,NA,NA
"two-step",0.2,2500,1000,448,10,0.118291743463364,0.108794012470123,1,0.0686868686868687
"two-step+refitted",0.2,2500,1000,448,10,0.0806338241281378,0.408731379578522,1,0.0686868686868687
"two-step oracle",0.2,2500,1000,448,10,0.0686000095296063,0,NA,NA
"two-step",0.2,2500,1000,449,10,0.151454270137246,0.0863386600752157,1,0.0646464646464646
"two-step+refitted",0.2,2500,1000,449,10,0.0869432321267307,0.343016327501969,1,0.0646464646464646
"two-step oracle",0.2,2500,1000,449,10,0.0863996676339124,0,NA,NA
"two-step",0.2,2500,1000,44,10,0.159457205574847,0.0718805821675697,1,0.0454545454545455
"two-step+refitted",0.2,2500,1000,44,10,0.0709462114271278,0.322634262824763,1,0.0454545454545455
"two-step oracle",0.2,2500,1000,44,10,0.063508589377489,0,NA,NA
"two-step",0.2,2500,1000,450,10,0.152671142686024,0.064842213268651,1,0.0414141414141414
"two-step+refitted",0.2,2500,1000,450,10,0.0683960137534338,0.297831036049329,1,0.0414141414141414
"two-step oracle",0.2,2500,1000,450,10,0.0793012588132822,0,NA,NA
"two-step",0.2,2500,1000,451,10,0.146068824425181,0.0625418072656157,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,451,10,0.0537662074862544,0.295164571153867,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,451,10,0.0488624917015537,0,NA,NA
"two-step",0.2,2500,1000,452,10,0.140378109532048,0.0499444661939534,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,452,10,0.0479777845438777,0.252329759502217,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,452,10,0.0552104368500523,0,NA,NA
"two-step",0.2,2500,1000,453,10,0.187760584203341,0.124787561830479,1,0.107070707070707
"two-step+refitted",0.2,2500,1000,453,10,0.0940829884106928,0.44560496541816,1,0.107070707070707
"two-step oracle",0.2,2500,1000,453,10,0.0703765592600673,0,NA,NA
"two-step",0.2,2500,1000,454,10,0.140162595991564,0.0586725828502742,1,0.0454545454545455
"two-step+refitted",0.2,2500,1000,454,10,0.0572323267091203,0.292534623448649,1,0.0454545454545455
"two-step oracle",0.2,2500,1000,454,10,0.0601668780857732,0,NA,NA
"two-step",0.2,2500,1000,455,10,0.141242154603052,0.0758310924521625,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,455,10,0.0796621104029595,0.322725454424489,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,455,10,0.0661560815820618,0,NA,NA
"two-step",0.2,2500,1000,456,10,0.143497279020204,0.070796851372711,1,0.0444444444444444
"two-step+refitted",0.2,2500,1000,456,10,0.0728251179433396,0.30783292037861,1,0.0444444444444444
"two-step oracle",0.2,2500,1000,456,10,0.072312090465155,0,NA,NA
"two-step",0.2,2500,1000,457,10,0.140392421832947,0.0941746443709425,1,0.0737373737373737
"two-step+refitted",0.2,2500,1000,457,10,0.0774637555402146,0.38559702566497,1,0.0737373737373737
"two-step oracle",0.2,2500,1000,457,10,0.0742154797113174,0,NA,NA
"two-step",0.2,2500,1000,458,10,0.112684540393678,0.103668700834961,1,0.0434343434343434
"two-step+refitted",0.2,2500,1000,458,10,0.0423387290264542,0.332296246071442,1,0.0434343434343434
"two-step oracle",0.2,2500,1000,458,10,0.0392511945194296,0,NA,NA
"two-step",0.2,2500,1000,459,10,0.141149652940419,0.0579230598864523,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,459,10,0.0579667930463982,0.296347868759516,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,459,10,0.0629241404968461,0,NA,NA
"two-step",0.2,2500,1000,45,10,0.167609005234808,0.0755813957956369,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,45,10,0.0674426503997808,0.305740558178919,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,45,10,0.04810231401366,0,NA,NA
"two-step",0.2,2500,1000,460,10,0.15810380007186,0.0723532919574315,1,0.0494949494949495
"two-step+refitted",0.2,2500,1000,460,10,0.0816898393735548,0.322587706444011,1,0.0494949494949495
"two-step oracle",0.2,2500,1000,460,10,0.0786934373430089,0,NA,NA
"two-step",0.2,2500,1000,461,10,0.122157612786284,0.0811467057628391,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,461,10,0.0896164754622033,0.340749476091984,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,461,10,0.076178431132071,0,NA,NA
"two-step",0.2,2500,1000,462,10,0.17029904614891,0.0514080363127445,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,462,10,0.073831041534384,0.265842952717028,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,462,10,0.0612448603219391,0,NA,NA
"two-step",0.2,2500,1000,463,10,0.175272819463729,0.0733112274357889,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,463,10,0.065889461386759,0.319730825461641,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,463,10,0.0516141827140716,0,NA,NA
"two-step",0.2,2500,1000,464,10,0.123364539753287,0.0927974783457843,1,0.0727272727272727
"two-step+refitted",0.2,2500,1000,464,10,0.0770982490554163,0.360700794077017,1,0.0727272727272727
"two-step oracle",0.2,2500,1000,464,10,0.0736325693236641,0,NA,NA
"two-step",0.2,2500,1000,465,10,0.123808004185204,0.0982930002741775,1,0.0707070707070707
"two-step+refitted",0.2,2500,1000,465,10,0.0548367721856737,0.375603008823755,1,0.0707070707070707
"two-step oracle",0.2,2500,1000,465,10,0.0481965040627619,0,NA,NA
"two-step",0.2,2500,1000,466,10,0.140337098638933,0.094849044946799,1,0.0838383838383838
"two-step+refitted",0.2,2500,1000,466,10,0.0856449012531493,0.405498195358262,1,0.0838383838383838
"two-step oracle",0.2,2500,1000,466,10,0.065874928607778,0,NA,NA
"two-step",0.2,2500,1000,467,10,0.137572673501742,0.0880698973639384,1,0.0575757575757576
"two-step+refitted",0.2,2500,1000,467,10,0.0562180880683764,0.344660434802278,1,0.0575757575757576
"two-step oracle",0.2,2500,1000,467,10,0.0440766113204494,0,NA,NA
"two-step",0.2,2500,1000,468,10,0.13476836409685,0.119163840928875,1,0.0737373737373737
"two-step+refitted",0.2,2500,1000,468,10,0.0816406723991872,0.388922148823011,1,0.0737373737373737
"two-step oracle",0.2,2500,1000,468,10,0.0601829245943213,0,NA,NA
"two-step",0.2,2500,1000,469,10,0.139641147317019,0.0629260827298148,1,0.0383838383838384
"two-step+refitted",0.2,2500,1000,469,10,0.0896052819067128,0.303496619747496,1,0.0383838383838384
"two-step oracle",0.2,2500,1000,469,10,0.0909227780816158,0,NA,NA
"two-step",0.2,2500,1000,46,10,0.148411291407653,0.0526827340247198,1,0.0525252525252525
"two-step+refitted",0.2,2500,1000,46,10,0.0614027831262213,0.328686427697033,1,0.0525252525252525
"two-step oracle",0.2,2500,1000,46,10,0.0708175915638538,0,NA,NA
"two-step",0.2,2500,1000,470,10,0.158223232461704,0.0994424905442954,1,0.0595959595959596
"two-step+refitted",0.2,2500,1000,470,10,0.0712948110239156,0.363446708825012,1,0.0595959595959596
"two-step oracle",0.2,2500,1000,470,10,0.0584638631950138,0,NA,NA
"two-step",0.2,2500,1000,471,10,0.170014600029695,0.039608910042855,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,471,10,0.0858301943244812,0.213150127887842,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,471,10,0.0874170975921355,0,NA,NA
"two-step",0.2,2500,1000,472,10,0.124754064195206,0.0445618352326118,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,472,10,0.0635625692701854,0.260115390071499,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,472,10,0.051652765640471,0,NA,NA
"two-step",0.2,2500,1000,473,10,0.132831525829372,0.0821177009254784,1,0.0434343434343434
"two-step+refitted",0.2,2500,1000,473,10,0.0703334274833572,0.330266914140178,1,0.0434343434343434
"two-step oracle",0.2,2500,1000,473,10,0.0870293242544735,0,NA,NA
"two-step",0.2,2500,1000,474,10,0.117701663489018,0.0995289100213311,1,0.0484848484848485
"two-step+refitted",0.2,2500,1000,474,10,0.0317327611195106,0.348568751857722,1,0.0484848484848485
"two-step oracle",0.2,2500,1000,474,10,0.0299930160672582,0,NA,NA
"two-step",0.2,2500,1000,475,10,0.142544268439211,0.0635248045158788,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,475,10,0.0352148155343051,0.285314931465041,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,475,10,0.0563253688529847,0,NA,NA
"two-step",0.2,2500,1000,476,10,0.17067817666471,0.0493227702629024,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,476,10,0.0605964223252501,0.234733854599423,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,476,10,0.0579821686146601,0,NA,NA
"two-step",0.2,2500,1000,477,10,0.162529632086966,0.0340453290640731,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,477,10,0.0799653802058185,0.232697965916178,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,477,10,0.0742954657519588,0,NA,NA
"two-step",0.2,2500,1000,478,10,0.196353986410642,0.0639474987863711,1,0.0303030303030303
"two-step+refitted",0.2,2500,1000,478,10,0.110767688216273,0.287875450965286,1,0.0303030303030303
"two-step oracle",0.2,2500,1000,478,10,0.109051687105128,0,NA,NA
"two-step",0.2,2500,1000,479,10,0.0992382729081883,0.090723252507264,1,0.0626262626262626
"two-step+refitted",0.2,2500,1000,479,10,0.0718990695668144,0.358184342905119,1,0.0626262626262626
"two-step oracle",0.2,2500,1000,479,10,0.051803425853949,0,NA,NA
"two-step",0.2,2500,1000,47,10,0.153455644233696,0.0603651949624086,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,47,10,0.0450609730803745,0.336133861126025,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,47,10,0.0443533052929781,0,NA,NA
"two-step",0.2,2500,1000,480,10,0.129770180573737,0.0836980091811321,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,480,10,0.0672590879189875,0.32607242698689,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,480,10,0.0520308483480786,0,NA,NA
