"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.05,10000,1000,192,10,0.11968806586378,0.0522003188149499,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,192,10,0.0570857091604653,0.224977858617083,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,192,10,0.060134682617979,0,NA,NA
"two-step",0.05,10000,1000,193,10,0.101436101849982,0.0448598295856157,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,193,10,0.0441019683212249,0.230858673695295,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,193,10,0.0498294590631784,0,NA,NA
"two-step",0.05,10000,1000,194,10,0.0658798153427532,0.0451931070452138,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,194,10,0.0449467480431329,0.219333194204963,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,194,10,0.0392672975655842,0,NA,NA
"two-step",0.05,10000,1000,195,10,0.0966027929794923,0.0407840689864609,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,195,10,0.0365127113073669,0.220895641848472,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,195,10,0.0329732034046153,0,NA,NA
"two-step",0.05,10000,1000,196,10,0.1539409005769,0.0207599148958401,1,0.00707070707070707
"two-step+refitted",0.05,10000,1000,196,10,0.0588932398980318,0.104379057913935,1,0.00707070707070707
"two-step oracle",0.05,10000,1000,196,10,0.038936498628538,0,NA,NA
"two-step",0.05,10000,1000,197,10,0.0977140234496491,0.0710118248802163,1,0.0474747474747475
"two-step+refitted",0.05,10000,1000,197,10,0.0357675667123622,0.258693939908115,1,0.0474747474747475
"two-step oracle",0.05,10000,1000,197,10,0.0427497069053687,0,NA,NA
"two-step",0.05,10000,1000,198,10,0.109634174080744,0.0846670653405525,1,0.0787878787878788
"two-step+refitted",0.05,10000,1000,198,10,0.0612139461135927,0.284609867658691,1,0.0787878787878788
"two-step oracle",0.05,10000,1000,198,10,0.0630549105550395,0,NA,NA
"two-step",0.05,10000,1000,199,10,0.116078266213553,0.0331339060902062,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,199,10,0.041387954305359,0.189354358897529,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,199,10,0.0532811734792472,0,NA,NA
"two-step",0.05,10000,1000,19,10,0.128855361805867,0.0436522420193009,1,0.0343434343434343
"two-step+refitted",0.05,10000,1000,19,10,0.0556638935985074,0.214837812161556,1,0.0343434343434343
"two-step oracle",0.05,10000,1000,19,10,0.0549024941649558,0,NA,NA
"two-step",0.05,10000,1000,1,10,0.0960419261614679,0.0356181090900248,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,1,10,0.0640195269924332,0.185737802864983,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,1,10,0.0711787442984467,0,NA,NA
"two-step",0.05,10000,1000,200,10,0.119237219690595,0.0403175617692169,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,200,10,0.0599576900012345,0.211886952648546,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,200,10,0.0641492290382227,0,NA,NA
"two-step",0.05,10000,1000,201,10,0.124126078496095,0.0313520160280595,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,201,10,0.060109381664104,0.178480375471879,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,201,10,0.0655277982041496,0,NA,NA
"two-step",0.05,10000,1000,202,10,0.0870436392051926,0.0620413527496003,1,0.0474747474747475
"two-step+refitted",0.05,10000,1000,202,10,0.0416381333659828,0.235358486520969,1,0.0474747474747475
"two-step oracle",0.05,10000,1000,202,10,0.0378548049006364,0,NA,NA
"two-step",0.05,10000,1000,203,10,0.118169658782048,0.06905475864556,1,0.0525252525252525
"two-step+refitted",0.05,10000,1000,203,10,0.0546596261484269,0.264762053596319,1,0.0525252525252525
"two-step oracle",0.05,10000,1000,203,10,0.0610843396408118,0,NA,NA
"two-step",0.05,10000,1000,204,10,0.113883151042974,0.0317356033538495,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,204,10,0.0531937482620774,0.179925178416829,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,204,10,0.0553219493179348,0,NA,NA
"two-step",0.05,10000,1000,205,10,0.110337380956097,0.0435294518128211,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,205,10,0.0596265019461703,0.231407461886564,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,205,10,0.065694934971357,0,NA,NA
"two-step",0.05,10000,1000,206,10,0.0795446214973234,0.0703140696052237,1,0.0626262626262626
"two-step+refitted",0.05,10000,1000,206,10,0.0387502893149359,0.252124594596727,1,0.0626262626262626
"two-step oracle",0.05,10000,1000,206,10,0.0415360052537011,0,NA,NA
"two-step",0.05,10000,1000,207,10,0.128534452286393,0.0276502994791195,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,207,10,0.0660887741568135,0.159944579801684,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,207,10,0.0682867387548955,0,NA,NA
"two-step",0.05,10000,1000,208,10,0.126543908635418,0.032722415742674,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,208,10,0.0450583134624208,0.191423737487499,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,208,10,0.0407434183735588,0,NA,NA
"two-step",0.05,10000,1000,209,10,0.0881912215469552,0.0534464483764611,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,209,10,0.0385713106724558,0.213721846168614,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,209,10,0.0370157381933008,0,NA,NA
"two-step",0.05,10000,1000,20,10,0.0899842148070146,0.0724478341419287,1,0.0909090909090909
"two-step+refitted",0.05,10000,1000,20,10,0.038043750006991,0.286159134731781,1,0.0909090909090909
"two-step oracle",0.05,10000,1000,20,10,0.0364951714014782,0,NA,NA
"two-step",0.05,10000,1000,210,10,0.0960864281523873,0.054287768206146,1,0.0565656565656566
"two-step+refitted",0.05,10000,1000,210,10,0.0490913434051828,0.231294665642025,1,0.0565656565656566
"two-step oracle",0.05,10000,1000,210,10,0.0493969861329513,0,NA,NA
"two-step",0.05,10000,1000,211,10,0.113958616129544,0.0548838190134466,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,211,10,0.0428065183857444,0.237740437786102,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,211,10,0.0445146071733155,0,NA,NA
"two-step",0.05,10000,1000,212,10,0.104122891532025,0.0729701120111495,1,0.0727272727272727
"two-step+refitted",0.05,10000,1000,212,10,0.0420212776816045,0.271261146170575,1,0.0727272727272727
"two-step oracle",0.05,10000,1000,212,10,0.0470388608256898,0,NA,NA
"two-step",0.05,10000,1000,213,10,0.0917580359658084,0.0385680050930072,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,213,10,0.0276809965219118,0.199672025068844,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,213,10,0.0295263416081892,0,NA,NA
"two-step",0.05,10000,1000,214,10,0.101270774033005,0.0478438124837931,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,214,10,0.0424942325521695,0.22316458268628,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,214,10,0.0437987919479935,0,NA,NA
"two-step",0.05,10000,1000,215,10,0.0764387572294974,0.0549513558053372,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,215,10,0.0398982676860571,0.231870946986718,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,215,10,0.0311484997107816,0,NA,NA
"two-step",0.05,10000,1000,216,10,0.108314376326119,0.0343991831551097,1,0.0353535353535354
"two-step+refitted",0.05,10000,1000,216,10,0.0440793433510955,0.192428786761249,1,0.0353535353535354
"two-step oracle",0.05,10000,1000,216,10,0.0456123750024443,0,NA,NA
"two-step",0.05,10000,1000,217,10,0.142597334287635,0.0210551143675787,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,217,10,0.0491244197879655,0.161427205671883,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,217,10,0.038503165636748,0,NA,NA
"two-step",0.05,10000,1000,218,10,0.0994562168691216,0.038839632693299,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,218,10,0.0367588338332975,0.180563802274838,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,218,10,0.0286479757782648,0,NA,NA
"two-step",0.05,10000,1000,219,10,0.107649630700108,0.0536547209954419,1,0.0474747474747475
"two-step+refitted",0.05,10000,1000,219,10,0.0507122793006498,0.234033387944197,1,0.0474747474747475
"two-step oracle",0.05,10000,1000,219,10,0.0568958309515395,0,NA,NA
"two-step",0.05,10000,1000,21,10,0.114781450668914,0.0505247907909537,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,21,10,0.0592404537893592,0.227493806483159,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,21,10,0.0591447042117439,0,NA,NA
"two-step",0.05,10000,1000,220,10,0.088408727378932,0.0339930024396338,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,220,10,0.0424806123808931,0.190606277828448,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,220,10,0.0492233603445787,0,NA,NA
"two-step",0.05,10000,1000,221,10,0.0987039592432422,0.0276135451674144,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,221,10,0.0600353819914942,0.168943079579449,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,221,10,0.0636440658052718,0,NA,NA
"two-step",0.05,10000,1000,222,10,0.125912900805415,0.0412785513544092,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,222,10,0.0565587641414457,0.199855581466798,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,222,10,0.0601567295333298,0,NA,NA
"two-step",0.05,10000,1000,223,10,0.138147063598994,0.0556007771025408,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,223,10,0.0464232982785587,0.22058924603065,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,223,10,0.0496616428110688,0,NA,NA
"two-step",0.05,10000,1000,224,10,0.1125185693524,0.0843158425505085,1,0.121212121212121
"two-step+refitted",0.05,10000,1000,224,10,0.0586759163175249,0.320719336287516,1,0.121212121212121
"two-step oracle",0.05,10000,1000,224,10,0.0558772458042495,0,NA,NA
"two-step",0.05,10000,1000,225,10,0.116915887501153,0.0738764887409612,1,0.0686868686868687
"two-step+refitted",0.05,10000,1000,225,10,0.0437839707219333,0.274447159599386,1,0.0686868686868687
"two-step oracle",0.05,10000,1000,225,10,0.0259412322667361,0,NA,NA
"two-step",0.05,10000,1000,226,10,0.119419542194745,0.0314037471686904,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,226,10,0.0505686102002556,0.180070610033289,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,226,10,0.0484279055470937,0,NA,NA
"two-step",0.05,10000,1000,227,10,0.0989783640351716,0.0572345836735577,1,0.0555555555555556
"two-step+refitted",0.05,10000,1000,227,10,0.0483293594325596,0.235809039503213,1,0.0555555555555556
"two-step oracle",0.05,10000,1000,227,10,0.0523922161110304,0,NA,NA
"two-step",0.05,10000,1000,228,10,0.0837745969015358,0.0439193597101692,1,0.0535353535353535
"two-step+refitted",0.05,10000,1000,228,10,0.0412453644475593,0.220726311449745,1,0.0535353535353535
"two-step oracle",0.05,10000,1000,228,10,0.0394493758688765,0,NA,NA
"two-step",0.05,10000,1000,229,10,0.121081538753403,0.0529185161172222,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,229,10,0.0519409707952067,0.213255390556586,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,229,10,0.0506806194886647,0,NA,NA
"two-step",0.05,10000,1000,22,10,0.0998668444496576,0.0594118902930328,1,0.0555555555555556
"two-step+refitted",0.05,10000,1000,22,10,0.0465813931494708,0.249128961335513,1,0.0555555555555556
"two-step oracle",0.05,10000,1000,22,10,0.0479152372003788,0,NA,NA
"two-step",0.05,10000,1000,230,10,0.119419845248396,0.0453387210189695,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,230,10,0.0613173165489352,0.224725288676218,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,230,10,0.0544876516312172,0,NA,NA
"two-step",0.05,10000,1000,231,10,0.111806861860045,0.0517863445907172,1,0.0464646464646465
"two-step+refitted",0.05,10000,1000,231,10,0.0570033942043044,0.216543334427969,1,0.0464646464646465
"two-step oracle",0.05,10000,1000,231,10,0.0612486610052872,0,NA,NA
"two-step",0.05,10000,1000,232,10,0.0962920130964342,0.0288659075600722,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,232,10,0.0448190161836822,0.17793056858887,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,232,10,0.043780686565457,0,NA,NA
"two-step",0.05,10000,1000,233,10,0.128223548188526,0.0402375942496254,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,233,10,0.0734076371015565,0.224960579850971,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,233,10,0.0896460285636755,0,NA,NA
"two-step",0.05,10000,1000,234,10,0.11725753979741,0.0304438560271115,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,234,10,0.036256829231164,0.173825703956063,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,234,10,0.0361023928285461,0,NA,NA
"two-step",0.05,10000,1000,235,10,0.0902143356979392,0.0630227599459766,1,0.0656565656565657
"two-step+refitted",0.05,10000,1000,235,10,0.0334290573718237,0.269859834171436,1,0.0656565656565657
"two-step oracle",0.05,10000,1000,235,10,0.0293969948002075,0,NA,NA
"two-step",0.05,10000,1000,236,10,0.107520248551404,0.0345221332296182,1,0.0373737373737374
"two-step+refitted",0.05,10000,1000,236,10,0.0405777055227359,0.19357165677208,1,0.0373737373737374
"two-step oracle",0.05,10000,1000,236,10,0.0368252371952784,0,NA,NA
"two-step",0.05,10000,1000,237,10,0.122653632152144,0.0565215521622585,1,0.0545454545454545
"two-step+refitted",0.05,10000,1000,237,10,0.0585495899247695,0.236631481809277,1,0.0545454545454545
"two-step oracle",0.05,10000,1000,237,10,0.0583247665024644,0,NA,NA
"two-step",0.05,10000,1000,238,10,0.119637489726836,0.0401220863334093,1,0.0343434343434343
"two-step+refitted",0.05,10000,1000,238,10,0.0593529107766504,0.198232934385418,1,0.0343434343434343
"two-step oracle",0.05,10000,1000,238,10,0.0682430457789899,0,NA,NA
"two-step",0.05,10000,1000,239,10,0.112228873322885,0.0602289987200787,1,0.0464646464646465
"two-step+refitted",0.05,10000,1000,239,10,0.0682921903956811,0.240896916912725,1,0.0464646464646465
"two-step oracle",0.05,10000,1000,239,10,0.0798380263616554,0,NA,NA
"two-step",0.05,10000,1000,23,10,0.0678581930375841,0.0862352563499132,1,0.0919191919191919
"two-step+refitted",0.05,10000,1000,23,10,0.0467418472435187,0.296404141042163,1,0.0919191919191919
"two-step oracle",0.05,10000,1000,23,10,0.0416386054937749,0,NA,NA
"two-step",0.05,10000,1000,240,10,0.109240847178844,0.0461506377449217,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,240,10,0.0302281080552199,0.225756878329793,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,240,10,0.0340475719072471,0,NA,NA
"two-step",0.05,10000,1000,241,10,0.125944917369592,0.0381688441204126,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,241,10,0.0648101442004073,0.189038340599803,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,241,10,0.0752065956139974,0,NA,NA
"two-step",0.05,10000,1000,242,10,0.0816484819096843,0.0394116542787252,1,0.0424242424242424
"two-step+refitted",0.05,10000,1000,242,10,0.0460759460750739,0.2236516324809,1,0.0424242424242424
"two-step oracle",0.05,10000,1000,242,10,0.0414304439053898,0,NA,NA
"two-step",0.05,10000,1000,243,10,0.0857398031264399,0.0434027304207709,1,0.0444444444444444
"two-step+refitted",0.05,10000,1000,243,10,0.0605405494029122,0.206965719533227,1,0.0444444444444444
"two-step oracle",0.05,10000,1000,243,10,0.0544603710043147,0,NA,NA
"two-step",0.05,10000,1000,244,10,0.0818608294181911,0.0602847068500432,1,0.0666666666666667
"two-step+refitted",0.05,10000,1000,244,10,0.0582874977553609,0.258466972274325,1,0.0666666666666667
"two-step oracle",0.05,10000,1000,244,10,0.0629867451497216,0,NA,NA
"two-step",0.05,10000,1000,245,10,0.092300470849048,0.0342126371589967,1,0.0383838383838384
"two-step+refitted",0.05,10000,1000,245,10,0.058405886735911,0.189790270700209,1,0.0383838383838384
"two-step oracle",0.05,10000,1000,245,10,0.0584801209887491,0,NA,NA
"two-step",0.05,10000,1000,246,10,0.0890885336585235,0.0250497692520363,1,0.0191919191919192
"two-step+refitted",0.05,10000,1000,246,10,0.0622979194079553,0.146638524768816,1,0.0191919191919192
"two-step oracle",0.05,10000,1000,246,10,0.0569248018058455,0,NA,NA
"two-step",0.05,10000,1000,247,10,0.084262042960793,0.0756728480259991,1,0.0696969696969697
"two-step+refitted",0.05,10000,1000,247,10,0.0415446193996626,0.294459407931133,1,0.0696969696969697
"two-step oracle",0.05,10000,1000,247,10,0.0404661194171605,0,NA,NA
"two-step",0.05,10000,1000,248,10,0.11802238059579,0.0372307275160909,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,248,10,0.0348918656650771,0.189893456210618,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,248,10,0.0307290932019991,0,NA,NA
"two-step",0.05,10000,1000,249,10,0.0707507919843278,0.033822853607741,1,0.0464646464646465
"two-step+refitted",0.05,10000,1000,249,10,0.0389808429064885,0.212300084592168,1,0.0464646464646465
"two-step oracle",0.05,10000,1000,249,10,0.0353245398587074,0,NA,NA
"two-step",0.05,10000,1000,24,10,0.129201260285053,0.0467955183227709,1,0.0393939393939394
"two-step+refitted",0.05,10000,1000,24,10,0.0541327075481105,0.227408703677545,1,0.0393939393939394
"two-step oracle",0.05,10000,1000,24,10,0.0483521029044164,0,NA,NA
"two-step",0.05,10000,1000,250,10,0.0963404688785477,0.0436233050256705,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,250,10,0.0352305248994746,0.198872626167343,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,250,10,0.0440739170209903,0,NA,NA
"two-step",0.05,10000,1000,251,10,0.0944622983331255,0.0442220626191006,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,251,10,0.057627112757093,0.218259075091687,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,251,10,0.0543991881086833,0,NA,NA
"two-step",0.05,10000,1000,252,10,0.0892421375729611,0.0250367055747378,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,252,10,0.0357148845336485,0.161042842215379,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,252,10,0.0389797296429063,0,NA,NA
"two-step",0.05,10000,1000,253,10,0.115728693621831,0.0381688972942568,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,253,10,0.0465056221926035,0.178629570499326,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,253,10,0.0560729712132866,0,NA,NA
"two-step",0.05,10000,1000,254,10,0.0763211741900966,0.0460647550635486,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,254,10,0.0475098860285241,0.205772090200277,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,254,10,0.0488773644426592,0,NA,NA
"two-step",0.05,10000,1000,255,10,0.0759658395191534,0.0655800753295522,1,0.0797979797979798
"two-step+refitted",0.05,10000,1000,255,10,0.0315326959930056,0.268808873833301,1,0.0797979797979798
"two-step oracle",0.05,10000,1000,255,10,0.0354008841577957,0,NA,NA
"two-step",0.05,10000,1000,256,10,0.0989018655004719,0.0687836550820783,1,0.0717171717171717
