"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.05,5000,10000,330,10,0.17002763399141,0,NA,NA
"two-step",0.05,5000,10000,331,10,0.11660030896079,0.0485766199697134,1,0.0027027027027027
"two-step+refitted",0.05,5000,10000,331,10,0.0843829246300441,0.338702565425353,1,0.0027027027027027
"two-step oracle",0.05,5000,10000,331,10,0.111553935686527,0,NA,NA
"two-step",0.05,5000,10000,332,10,0.127326725859486,0.0299475090547743,1,0.002002002002002
"two-step+refitted",0.05,5000,10000,332,10,0.113214223453069,0.254022897543751,1,0.002002002002002
"two-step oracle",0.05,5000,10000,332,10,0.112254446237878,0,NA,NA
"two-step",0.05,5000,10000,333,10,0.101948527791662,0.0495404527133876,1,0.0015015015015015
"two-step+refitted",0.05,5000,10000,333,10,0.055846973036639,0.308906326520269,1,0.0015015015015015
"two-step oracle",0.05,5000,10000,333,10,0.0749486022528473,0,NA,NA
"two-step",0.05,5000,10000,334,10,0.0728657329256208,0.0378443828989214,1,0.0019019019019019
"two-step+refitted",0.05,5000,10000,334,10,0.0709828334092237,0.257996779759965,1,0.0019019019019019
"two-step oracle",0.05,5000,10000,334,10,0.0679411965608292,0,NA,NA
"two-step",0.05,5000,10000,335,10,0.102798138818231,0.0188110300302,1,0.0005005005005005
"two-step+refitted",0.05,5000,10000,335,10,0.100927916559415,0.137118967895633,1,0.0005005005005005
"two-step oracle",0.05,5000,10000,335,10,0.100042095146366,0,NA,NA
"two-step",0.05,5000,10000,336,10,0.097107416830279,0.0601515677287003,1,0.0028028028028028
"two-step+refitted",0.05,5000,10000,336,10,0.0726285291148747,0.339616022293696,1,0.0028028028028028
"two-step oracle",0.05,5000,10000,336,10,0.0692900494981197,0,NA,NA
"two-step",0.05,5000,10000,337,10,0.12978252304918,0.0113815912188708,1,0.000800800800800801
"two-step+refitted",0.05,5000,10000,337,10,0.1005370267422,0.215360818479311,1,0.000800800800800801
"two-step oracle",0.05,5000,10000,337,10,0.104875286768081,0,NA,NA
"two-step",0.05,5000,10000,338,10,0.124679329305576,0.0322786628174588,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,338,10,0.108004172274063,0.22473363558823,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,338,10,0.100870410606209,0,NA,NA
"two-step",0.05,5000,10000,339,10,0.0715149878174892,0.0186559465061669,1,0.000600600600600601
"two-step+refitted",0.05,5000,10000,339,10,0.0710209927152513,0.168731973442709,1,0.000600600600600601
"two-step oracle",0.05,5000,10000,339,10,0.083076059151519,0,NA,NA
"two-step",0.05,5000,10000,33,10,0.132307483621301,0.046717524197576,1,0.0026026026026026
"two-step+refitted",0.05,5000,10000,33,10,0.124261137244836,0.307171694204653,1,0.0026026026026026
"two-step oracle",0.05,5000,10000,33,10,0.122772257447982,0,NA,NA
"two-step",0.05,5000,10000,340,10,0.146447062024649,0.0276233624541903,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,340,10,0.106444905920533,0.242061553279682,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,340,10,0.122448618784777,0,NA,NA
"two-step",0.05,5000,10000,341,10,0.186311388848228,0.036348634586919,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,341,10,0.16581148607089,0.196298373469241,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,341,10,0.187107438588934,0,NA,NA
"two-step",0.05,5000,10000,342,10,0.191617435884581,0.0289936371791738,1,0.000600600600600601
"two-step+refitted",0.05,5000,10000,342,10,0.1435755684009,0.200896628522421,1,0.000600600600600601
"two-step oracle",0.05,5000,10000,342,10,0.163403271936882,0,NA,NA
"two-step",0.05,5000,10000,343,10,0.0882173266788663,0.0198633969587695,1,0.0005005005005005
"two-step+refitted",0.05,5000,10000,343,10,0.0794214819750161,0.14932995228764,1,0.0005005005005005
"two-step oracle",0.05,5000,10000,343,10,0.0838722551449426,0,NA,NA
"two-step",0.05,5000,10000,344,10,0.116787338684787,0.0749325941477278,1,0.00840840840840841
"two-step+refitted",0.05,5000,10000,344,10,0.132312226231397,0.454963716944301,1,0.00840840840840841
"two-step oracle",0.05,5000,10000,344,10,0.106139742156064,0,NA,NA
"two-step",0.05,5000,10000,345,10,0.126691485265392,0.0355503708321311,1,0.0019019019019019
"two-step+refitted",0.05,5000,10000,345,10,0.120764983877514,0.290359502802345,1,0.0019019019019019
"two-step oracle",0.05,5000,10000,345,10,0.153675896197215,0,NA,NA
"two-step",0.05,5000,10000,346,10,0.118166033046131,0.024761859519221,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,346,10,0.089928559871826,0.207559843160971,1,0.001001001001001
"two-step oracle",0.05,5000,10000,346,10,0.116239084352655,0,NA,NA
"two-step",0.05,5000,10000,347,10,0.12657319791977,0.0164198866925843,1,0.0004004004004004
"two-step+refitted",0.05,5000,10000,347,10,0.0799211231855949,0.155898689012185,1,0.0004004004004004
"two-step oracle",0.05,5000,10000,347,10,0.0778083006337181,0,NA,NA
"two-step",0.05,5000,10000,348,10,0.119646038614914,0.0419908982290478,1,0.0025025025025025
"two-step+refitted",0.05,5000,10000,348,10,0.0976097735642037,0.290580355043127,1,0.0025025025025025
"two-step oracle",0.05,5000,10000,348,10,0.112256155583838,0,NA,NA
"two-step",0.05,5000,10000,349,10,0.142498814116398,0.0209224384220043,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,349,10,0.1265923421386,0.195728291370187,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,349,10,0.155100646281468,0,NA,NA
"two-step",0.05,5000,10000,34,10,0.146071970851898,0.00795542273607019,1,0.0005005005005005
"two-step+refitted",0.05,5000,10000,34,10,0.112353509721178,0.175704410687285,1,0.0005005005005005
"two-step oracle",0.05,5000,10000,34,10,0.14022685552208,0,NA,NA
"two-step",0.05,5000,10000,350,10,0.111298233507851,0.0504484026033342,1,0.0037037037037037
"two-step+refitted",0.05,5000,10000,350,10,0.0832568044064876,0.385967358060398,1,0.0037037037037037
"two-step oracle",0.05,5000,10000,350,10,0.103194314330633,0,NA,NA
"two-step",0.05,5000,10000,351,10,0.110546450810061,0.000125602231644406,1,0.0001001001001001
"two-step+refitted",0.05,5000,10000,351,10,0.0637819955900975,0.0671914968957169,1,0.0001001001001001
"two-step oracle",0.05,5000,10000,351,10,0.0629073524287447,0,NA,NA
"two-step",0.05,5000,10000,352,10,0.121224413992002,0.0879355628755015,1,0.0044044044044044
"two-step+refitted",0.05,5000,10000,352,10,0.0944602922899581,0.447696573993354,1,0.0044044044044044
"two-step oracle",0.05,5000,10000,352,10,0.0935763189153869,0,NA,NA
"two-step",0.05,5000,10000,353,10,0.117985908505811,0.0419687406286724,1,0.0016016016016016
"two-step+refitted",0.05,5000,10000,353,10,0.0895730055499651,0.263737426957179,1,0.0016016016016016
"two-step oracle",0.05,5000,10000,353,10,0.103672427847716,0,NA,NA
"two-step",0.05,5000,10000,354,10,0.0921832997193471,0.0565183087021694,1,0.0027027027027027
"two-step+refitted",0.05,5000,10000,354,10,0.0694641288005644,0.345223308162365,1,0.0027027027027027
"two-step oracle",0.05,5000,10000,354,10,0.0770798679818941,0,NA,NA
"two-step",0.05,5000,10000,355,10,0.0922426629123492,0.0133149978483951,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,355,10,0.0588651392897546,0.188168453494875,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,355,10,0.0693286121025341,0,NA,NA
"two-step",0.05,5000,10000,356,10,0.0906906561548782,0.0372488662981139,1,0.0022022022022022
"two-step+refitted",0.05,5000,10000,356,10,0.0786485516381538,0.30569034907102,1,0.0022022022022022
"two-step oracle",0.05,5000,10000,356,10,0.0756260943558682,0,NA,NA
"two-step",0.05,5000,10000,357,10,0.131412025363847,0.0148755792942871,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,357,10,0.116745479639537,0.171487564458996,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,357,10,0.15167042848529,0,NA,NA
"two-step",0.05,5000,10000,358,10,0.132201540242514,0.0520556585574316,1,0.0045045045045045
"two-step+refitted",0.05,5000,10000,358,10,0.092308449548094,0.367096790902327,1,0.0045045045045045
"two-step oracle",0.05,5000,10000,358,10,0.155882649190622,0,NA,NA
"two-step",0.05,5000,10000,359,10,0.119631302361277,0.0318539518215585,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,359,10,0.0718242421212443,0.231111088663141,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,359,10,0.0840706862223588,0,NA,NA
"two-step",0.05,5000,10000,35,10,0.108233582193769,0.015553168667124,1,0.0004004004004004
"two-step+refitted",0.05,5000,10000,35,10,0.0748254311290073,0.135640960907074,1,0.0004004004004004
"two-step oracle",0.05,5000,10000,35,10,0.075726843763855,0,NA,NA
"two-step",0.05,5000,10000,360,10,0.120663622612606,0.0282685124134877,1,0.0016016016016016
"two-step+refitted",0.05,5000,10000,360,10,0.105766326248825,0.270583586396952,1,0.0016016016016016
"two-step oracle",0.05,5000,10000,360,10,0.113656513758708,0,NA,NA
"two-step",0.05,5000,10000,361,10,0.185090197248626,0.063438542879919,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,361,10,0.154476020228057,0.246900495173699,1,0.001001001001001
"two-step oracle",0.05,5000,10000,361,10,0.165334872807975,0,NA,NA
"two-step",0.05,5000,10000,362,10,0.140524406604853,0.0154617352881758,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,362,10,0.128540514946286,0.195267150870068,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,362,10,0.144126271170296,0,NA,NA
"two-step",0.05,5000,10000,363,10,0.102050364184769,0.050847993734904,1,0.0028028028028028
"two-step+refitted",0.05,5000,10000,363,10,0.0882752075224405,0.273831093444529,1,0.0028028028028028
"two-step oracle",0.05,5000,10000,363,10,0.106713302035867,0,NA,NA
"two-step",0.05,5000,10000,364,10,0.114842874542751,0.0109645919135322,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,364,10,0.0981978141548148,0.160945106010121,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,364,10,0.113825399291822,0,NA,NA
"two-step",0.05,5000,10000,365,10,0.0829882007845385,0.0415233632471894,1,0.0029029029029029
"two-step+refitted",0.05,5000,10000,365,10,0.0584551794592402,0.343040447709061,1,0.0029029029029029
"two-step oracle",0.05,5000,10000,365,10,0.0516109183042039,0,NA,NA
"two-step",0.05,5000,10000,366,10,0.115778821012296,0.00165078958799362,1,0.0002002002002002
"two-step+refitted",0.05,5000,10000,366,10,0.0705633365211959,0.0615852063903784,1,0.0002002002002002
"two-step oracle",0.05,5000,10000,366,10,0.0627600987870691,0,NA,NA
"two-step",0.05,5000,10000,367,10,0.117174608779534,0.0145429428255183,1,0.000800800800800801
"two-step+refitted",0.05,5000,10000,367,10,0.104905959325675,0.171452416989389,1,0.000800800800800801
"two-step oracle",0.05,5000,10000,367,10,0.126829986613964,0,NA,NA
"two-step",0.05,5000,10000,368,10,0.160619532255445,0.0655501553418256,1,0.0039039039039039
"two-step+refitted",0.05,5000,10000,368,10,0.147942739681826,0.410273605102341,1,0.0039039039039039
"two-step oracle",0.05,5000,10000,368,10,0.13867233334791,0,NA,NA
"two-step",0.05,5000,10000,369,10,0.109762617439321,0.0378085407842753,1,0.0024024024024024
"two-step+refitted",0.05,5000,10000,369,10,0.0686345623598436,0.296298342561614,1,0.0024024024024024
"two-step oracle",0.05,5000,10000,369,10,0.067854266265392,0,NA,NA
"two-step",0.05,5000,10000,36,10,0.170142753887079,0.0226852221473587,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,36,10,0.136240936805243,0.195218868646282,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,36,10,0.132891567288186,0,NA,NA
"two-step",0.05,5000,10000,370,10,0.103668700861037,0.0315635858484288,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,370,10,0.0872518027454424,0.236350612800984,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,370,10,0.109552214480146,0,NA,NA
"two-step",0.05,5000,10000,371,10,0.132089211693253,0.0427288258007757,1,0.0031031031031031
"two-step+refitted",0.05,5000,10000,371,10,0.104850404853298,0.363665203155119,1,0.0031031031031031
"two-step oracle",0.05,5000,10000,371,10,0.0984581791973798,0,NA,NA
"two-step",0.05,5000,10000,372,10,0.131319193584397,0.0777937221996603,1,0.00590590590590591
"two-step+refitted",0.05,5000,10000,372,10,0.119242390269672,0.471741194011886,1,0.00590590590590591
"two-step oracle",0.05,5000,10000,372,10,0.13075370536092,0,NA,NA
"two-step",0.05,5000,10000,373,10,0.101577939125218,0.0465307061599179,1,0.0042042042042042
"two-step+refitted",0.05,5000,10000,373,10,0.100060854436379,0.31467364056832,1,0.0042042042042042
"two-step oracle",0.05,5000,10000,373,10,0.110561878672627,0,NA,NA
"two-step",0.05,5000,10000,374,10,0.169385241907177,0.0149036609784661,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,374,10,0.150506525353669,0.17873826871181,1,0.001001001001001
"two-step oracle",0.05,5000,10000,374,10,0.185920763700123,0,NA,NA
"two-step",0.05,5000,10000,375,10,0.123052664475476,0.00402882704576319,1,0.0002002002002002
"two-step+refitted",0.05,5000,10000,375,10,0.0827721971379968,0.0986875830888051,1,0.0002002002002002
"two-step oracle",0.05,5000,10000,375,10,0.0899089053006778,0,NA,NA
"two-step",0.05,5000,10000,376,10,0.121025167632476,0.0291313628504115,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,376,10,0.0994604356758314,0.225367939486509,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,376,10,0.12147958091037,0,NA,NA
"two-step",0.05,5000,10000,377,10,0.111938003700483,0.0125325490158189,1,0.000600600600600601
"two-step+refitted",0.05,5000,10000,377,10,0.0517354970106868,0.185327105616977,1,0.000600600600600601
"two-step oracle",0.05,5000,10000,377,10,0.0642181515564685,0,NA,NA
"two-step",0.05,5000,10000,378,10,0.11688990517841,0.0226674770764293,1,0.0015015015015015
"two-step+refitted",0.05,5000,10000,378,10,0.0914723344765756,0.211331806082401,1,0.0015015015015015
"two-step oracle",0.05,5000,10000,378,10,0.107038043847706,0,NA,NA
"two-step",0.05,5000,10000,379,10,0.14444646114123,0.0338622125977777,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,379,10,0.108037155012677,0.216767543981332,1,0.001001001001001
"two-step oracle",0.05,5000,10000,379,10,0.118419942734027,0,NA,NA
"two-step",0.05,5000,10000,37,10,0.102903722903638,0.0227364851617098,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,37,10,0.0630706778517598,0.232857354937656,1,0.001001001001001
"two-step oracle",0.05,5000,10000,37,10,0.0793586641319862,0,NA,NA
"two-step",0.05,5000,10000,380,10,0.138262617096314,0.0238076788706629,1,0.000800800800800801
"two-step+refitted",0.05,5000,10000,380,10,0.110334413304157,0.186719235919632,1,0.000800800800800801
"two-step oracle",0.05,5000,10000,380,10,0.119399639019947,0,NA,NA
"two-step",0.05,5000,10000,381,10,0.16547737716673,0.0126468018374514,1,0.000800800800800801
"two-step+refitted",0.05,5000,10000,381,10,0.136700882353052,0.187460988317714,1,0.000800800800800801
"two-step oracle",0.05,5000,10000,381,10,0.136413058914023,0,NA,NA
"two-step",0.05,5000,10000,382,10,0.125019698298534,0.0424297869631141,1,0.0021021021021021
"two-step+refitted",0.05,5000,10000,382,10,0.0776399422754007,0.302897082597848,1,0.0021021021021021
"two-step oracle",0.05,5000,10000,382,10,0.0885038668130742,0,NA,NA
"two-step",0.05,5000,10000,383,10,0.152394636014494,0.0354601348763413,1,0.0012012012012012
"two-step+refitted",0.05,5000,10000,383,10,0.149925211660124,0.213310608966488,1,0.0012012012012012
"two-step oracle",0.05,5000,10000,383,10,0.16866292438345,0,NA,NA
"two-step",0.05,5000,10000,384,10,0.0993765502283226,0.0489179246424114,1,0.0034034034034034
"two-step+refitted",0.05,5000,10000,384,10,0.0876729354538466,0.299193760819994,1,0.0034034034034034
"two-step oracle",0.05,5000,10000,384,10,0.104609331062561,0,NA,NA
"two-step",0.05,5000,10000,385,10,0.131772551670796,0.0226920426677622,1,0.0021021021021021
"two-step+refitted",0.05,5000,10000,385,10,0.113724293079244,0.251762822768805,1,0.0021021021021021
"two-step oracle",0.05,5000,10000,385,10,0.126269150165965,0,NA,NA
"two-step",0.05,5000,10000,386,10,0.122843459502655,0.0435142758182149,1,0.0025025025025025
"two-step+refitted",0.05,5000,10000,386,10,0.107838265174361,0.304799873107721,1,0.0025025025025025
"two-step oracle",0.05,5000,10000,386,10,0.129804059618895,0,NA,NA
"two-step",0.05,5000,10000,387,10,0.203773769978996,0.0443491671020331,1,0.0021021021021021
"two-step+refitted",0.05,5000,10000,387,10,0.159844311676704,0.352613132381592,1,0.0021021021021021
"two-step oracle",0.05,5000,10000,387,10,0.176373997837442,0,NA,NA
"two-step",0.05,5000,10000,388,10,0.167846809801415,0.0536380621949012,1,0.0029029029029029
"two-step+refitted",0.05,5000,10000,388,10,0.154354062938019,0.442170004649665,1,0.0029029029029029
"two-step oracle",0.05,5000,10000,388,10,0.153664375777857,0,NA,NA
"two-step",0.05,5000,10000,389,10,0.108194473761548,0.0749433142373024,1,0.00790790790790791
"two-step+refitted",0.05,5000,10000,389,10,0.0925626988749169,0.424363263134477,1,0.00790790790790791
"two-step oracle",0.05,5000,10000,389,10,0.0903033711185891,0,NA,NA
"two-step",0.05,5000,10000,38,10,0.129126497484301,0.0342611073770413,1,0.0028028028028028
"two-step+refitted",0.05,5000,10000,38,10,0.118912549396932,0.305446923553184,1,0.0028028028028028
"two-step oracle",0.05,5000,10000,38,10,0.10466743860126,0,NA,NA
"two-step",0.05,5000,10000,390,10,0.103161740957311,0.0548558896516621,1,0.00490490490490491
"two-step+refitted",0.05,5000,10000,390,10,0.0933474264477276,0.364050701116121,1,0.00490490490490491
"two-step oracle",0.05,5000,10000,390,10,0.09007353488571,0,NA,NA
"two-step",0.05,5000,10000,391,10,0.0995525745831843,0.0373339306544765,1,0.0013013013013013
"two-step+refitted",0.05,5000,10000,391,10,0.0560356621557242,0.251654333348444,1,0.0013013013013013
"two-step oracle",0.05,5000,10000,391,10,0.0834003651090173,0,NA,NA
"two-step",0.05,5000,10000,392,10,0.11459594297754,0.0242136131150358,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,392,10,0.0780943166602618,0.245339330033286,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,392,10,0.0886833458096865,0,NA,NA
"two-step",0.05,5000,10000,393,10,0.137526478482673,0.0403254558601458,1,0.0017017017017017
"two-step+refitted",0.05,5000,10000,393,10,0.112432743638367,0.323990872076737,1,0.0017017017017017
"two-step oracle",0.05,5000,10000,393,10,0.120858911591901,0,NA,NA
"two-step",0.05,5000,10000,394,10,0.0849419113015641,0.0349550703069154,1,0.0025025025025025
"two-step+refitted",0.05,5000,10000,394,10,0.0585145688512511,0.285740338842582,1,0.0025025025025025
"two-step oracle",0.05,5000,10000,394,10,0.0814001990219702,0,NA,NA
"two-step",0.05,5000,10000,395,10,0.104276506472098,0.0421343221085537,1,0.000600600600600601
"two-step+refitted",0.05,5000,10000,395,10,0.103105190051652,0.178463436031889,1,0.000600600600600601
"two-step oracle",0.05,5000,10000,395,10,0.0906201735335524,0,NA,NA
"two-step",0.05,5000,10000,396,10,0.126942078527786,0.0224196552618367,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,396,10,0.105081407276367,0.259372534098014,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,396,10,0.113621750718819,0,NA,NA
"two-step",0.05,5000,10000,397,10,0.116517727506199,0.0222844579071902,1,0.0015015015015015
"two-step+refitted",0.05,5000,10000,397,10,0.0687719163094447,0.26977461525593,1,0.0015015015015015
"two-step oracle",0.05,5000,10000,397,10,0.0840752802365931,0,NA,NA
"two-step",0.05,5000,10000,398,10,0.147023705212947,0.0305199902618004,1,0.0016016016016016
"two-step+refitted",0.05,5000,10000,398,10,0.135407096276372,0.215594507488616,1,0.0016016016016016
"two-step oracle",0.05,5000,10000,398,10,0.15209414754789,0,NA,NA
"two-step",0.05,5000,10000,399,10,0.152766774620129,0.0349268896699278,1,0.0011011011011011
"two-step+refitted",0.05,5000,10000,399,10,0.113940548193289,0.238019559542615,1,0.0011011011011011
"two-step oracle",0.05,5000,10000,399,10,0.13859473799545,0,NA,NA
"two-step",0.05,5000,10000,39,10,0.164270157995016,0.0239680941558517,1,0.0014014014014014
"two-step+refitted",0.05,5000,10000,39,10,0.133833953828737,0.270226421663765,1,0.0014014014014014
"two-step oracle",0.05,5000,10000,39,10,0.140470806571281,0,NA,NA
"two-step",0.05,5000,10000,3,10,0.085716192916518,0.0542706522085853,1,0.0032032032032032
"two-step+refitted",0.05,5000,10000,3,10,0.0689888187112513,0.345602388453972,1,0.0032032032032032
"two-step oracle",0.05,5000,10000,3,10,0.0949743865792727,0,NA,NA
"two-step",0.05,5000,10000,400,10,0.111820236081873,0.0787068728503229,1,0.00520520520520521
"two-step+refitted",0.05,5000,10000,400,10,0.0986182912837685,0.427037491807775,1,0.00520520520520521
"two-step oracle",0.05,5000,10000,400,10,0.111461890935836,0,NA,NA
"two-step",0.05,5000,10000,401,10,0.155259551054923,0.0320360151222583,1,0.0013013013013013
"two-step+refitted",0.05,5000,10000,401,10,0.111722086546793,0.279213976438383,1,0.0013013013013013
"two-step oracle",0.05,5000,10000,401,10,0.124459049069052,0,NA,NA
"two-step",0.05,5000,10000,402,10,0.0912723515087006,0.0395025536582003,1,0.0021021021021021
"two-step+refitted",0.05,5000,10000,402,10,0.063666571694076,0.28710105035274,1,0.0021021021021021
"two-step oracle",0.05,5000,10000,402,10,0.0682848936725698,0,NA,NA
"two-step",0.05,5000,10000,403,10,0.0989723849566928,0.0173163922134209,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,403,10,0.0661928880020119,0.159380937638527,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,403,10,0.0824017600542182,0,NA,NA
"two-step",0.05,5000,10000,404,10,0.12173664481217,0.0548099244655014,1,0.0036036036036036
"two-step+refitted",0.05,5000,10000,404,10,0.0826096024642521,0.376754036639347,1,0.0036036036036036
"two-step oracle",0.05,5000,10000,404,10,0.0939354350832601,0,NA,NA
"two-step",0.05,5000,10000,405,10,0.109825721463171,0.0354666483243162,1,0.0027027027027027
"two-step+refitted",0.05,5000,10000,405,10,0.105537415320721,0.273261131616841,1,0.0027027027027027
"two-step oracle",0.05,5000,10000,405,10,0.105308249978021,0,NA,NA
"two-step",0.05,5000,10000,406,10,0.157443365747914,0.0241693839201796,1,0.0011011011011011
"two-step+refitted",0.05,5000,10000,406,10,0.145100479158142,0.230488070683987,1,0.0011011011011011
"two-step oracle",0.05,5000,10000,406,10,0.159210601839586,0,NA,NA
"two-step",0.05,5000,10000,407,10,0.0799490973507177,0.0200059491545155,1,0.000800800800800801
"two-step+refitted",0.05,5000,10000,407,10,0.0704203889536908,0.199774353587692,1,0.000800800800800801
"two-step oracle",0.05,5000,10000,407,10,0.0792546930980537,0,NA,NA
"two-step",0.05,5000,10000,408,10,0.165824309104679,0.0163902616571867,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,408,10,0.151913217202596,0.184509856545445,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,408,10,0.153869075744652,0,NA,NA
"two-step",0.05,5000,10000,409,10,0.0937061660329018,0.0115708806690369,1,0.0005005005005005
"two-step+refitted",0.05,5000,10000,409,10,0.0542833941445038,0.15694543402463,1,0.0005005005005005
"two-step oracle",0.05,5000,10000,409,10,0.0745960548490699,0,NA,NA
"two-step",0.05,5000,10000,40,10,0.14344463907209,0.0350015708541994,1,0.0024024024024024
"two-step+refitted",0.05,5000,10000,40,10,0.0881151914298449,0.331923054111976,1,0.0024024024024024
"two-step oracle",0.05,5000,10000,40,10,0.103375783573667,0,NA,NA
"two-step",0.05,5000,10000,410,10,0.0901461596866139,0.0803871457837977,1,0.00520520520520521
"two-step+refitted",0.05,5000,10000,410,10,0.0574533080562853,0.442621318884213,1,0.00520520520520521
"two-step oracle",0.05,5000,10000,410,10,0.046483203085524,0,NA,NA
"two-step",0.05,5000,10000,411,10,0.139091302653253,0.0599225304159805,1,0.0029029029029029
"two-step+refitted",0.05,5000,10000,411,10,0.119512733190687,0.345083438248785,1,0.0029029029029029
"two-step oracle",0.05,5000,10000,411,10,0.123615065734286,0,NA,NA
"two-step",0.05,5000,10000,412,10,0.0990092343753932,0.0665441726370338,1,0.00770770770770771
"two-step+refitted",0.05,5000,10000,412,10,0.116190879341025,0.450921832107346,1,0.00770770770770771
"two-step oracle",0.05,5000,10000,412,10,0.112274365388631,0,NA,NA
"two-step",0.05,5000,10000,413,10,0.143446766564684,0.0103923308887642,1,0.0003003003003003
"two-step+refitted",0.05,5000,10000,413,10,0.114406876022269,0.130901070792649,1,0.0003003003003003
"two-step oracle",0.05,5000,10000,413,10,0.116015533189827,0,NA,NA
"two-step",0.05,5000,10000,414,10,0.152032945571436,0.0471830198654474,1,0.0016016016016016
"two-step+refitted",0.05,5000,10000,414,10,0.139786804895709,0.250813780037417,1,0.0016016016016016
"two-step oracle",0.05,5000,10000,414,10,0.172771195505481,0,NA,NA
"two-step",0.05,5000,10000,415,10,0.148355798209837,0.0345236019333834,1,0.0023023023023023
"two-step+refitted",0.05,5000,10000,415,10,0.0950622103207172,0.322192131152538,1,0.0023023023023023
"two-step oracle",0.05,5000,10000,415,10,0.125292103755326,0,NA,NA
"two-step",0.05,5000,10000,416,10,0.123021903776551,0.0696244788675862,1,0.00670670670670671
"two-step+refitted",0.05,5000,10000,416,10,0.11825072024666,0.431577909145683,1,0.00670670670670671
"two-step oracle",0.05,5000,10000,416,10,0.0866867564986583,0,NA,NA
"two-step",0.05,5000,10000,417,10,0.12998685809472,0.0574941141394283,1,0.0045045045045045
"two-step+refitted",0.05,5000,10000,417,10,0.0832148197995846,0.34505957895263,1,0.0045045045045045
"two-step oracle",0.05,5000,10000,417,10,0.126546280063337,0,NA,NA
"two-step",0.05,5000,10000,418,10,0.107299047165891,0.0478088956107604,1,0.0037037037037037
"two-step+refitted",0.05,5000,10000,418,10,0.0648653659757379,0.317635838210358,1,0.0037037037037037
"two-step oracle",0.05,5000,10000,418,10,0.0811527781667145,0,NA,NA
"two-step",0.05,5000,10000,419,10,0.101035615345674,0.0636740079509702,1,0.00550550550550551
"two-step+refitted",0.05,5000,10000,419,10,0.0879609949411418,0.379482518817724,1,0.00550550550550551
"two-step oracle",0.05,5000,10000,419,10,0.0927991612277587,0,NA,NA
"two-step",0.05,5000,10000,41,10,0.141788256555851,0.0184132281019202,1,0.000700700700700701
"two-step+refitted",0.05,5000,10000,41,10,0.112330861286266,0.187322662620628,1,0.000700700700700701
"two-step oracle",0.05,5000,10000,41,10,0.142836226298334,0,NA,NA
"two-step",0.05,5000,10000,420,10,0.122472103858854,0.0225306466431834,1,0.001001001001001
"two-step+refitted",0.05,5000,10000,420,10,0.114946978975966,0.182036230841326,1,0.001001001001001
"two-step oracle",0.05,5000,10000,420,10,0.121716909794242,0,NA,NA
"two-step",0.05,5000,10000,421,10,0.159922107906376,0.0329931015278997,1,0.000900900900900901
"two-step+refitted",0.05,5000,10000,421,10,0.129104313599353,0.203352278575943,1,0.000900900900900901
"two-step oracle",0.05,5000,10000,421,10,0.167193181255046,0,NA,NA
"two-step",0.05,5000,10000,422,10,0.0713183024417403,0.0354257880250104,1,0.0024024024024024
"two-step+refitted",0.05,5000,10000,422,10,0.078390841793386,0.28855098462568,1,0.0024024024024024
"two-step oracle",0.05,5000,10000,422,10,0.0827075800315887,0,NA,NA
"two-step",0.05,5000,10000,423,10,0.0983713595270203,0.0279620023113957,1,0.0013013013013013
