"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.1,5000,1000,426,10,0.0671930211520996,0,NA,NA
"two-step",0.1,5000,1000,427,10,0.0889959026646648,0.0400687951265287,1,0.0212121212121212
"two-step+refitted",0.1,5000,1000,427,10,0.0802345741170014,0.170195754440612,1,0.0212121212121212
"two-step oracle",0.1,5000,1000,427,10,0.0835771133499144,0,NA,NA
"two-step",0.1,5000,1000,428,10,0.0985619677351555,0.0567476175411104,1,0.0444444444444444
"two-step+refitted",0.1,5000,1000,428,10,0.0944079705360508,0.236643010968636,1,0.0444444444444444
"two-step oracle",0.1,5000,1000,428,10,0.10027596454798,0,NA,NA
"two-step",0.1,5000,1000,429,10,0.094221305176013,0.0331340783140984,1,0.0111111111111111
"two-step+refitted",0.1,5000,1000,429,10,0.0939871898250464,0.129891041544968,1,0.0111111111111111
"two-step oracle",0.1,5000,1000,429,10,0.0936478965985245,0,NA,NA
"two-step",0.1,5000,1000,42,10,0.0798078361567403,0.052563878140207,1,0.0353535353535354
"two-step+refitted",0.1,5000,1000,42,10,0.0815143002796769,0.234377600614564,1,0.0353535353535354
"two-step oracle",0.1,5000,1000,42,10,0.0815333609435297,0,NA,NA
"two-step",0.1,5000,1000,430,10,0.0869808863929723,0.0335384219196162,1,0.0171717171717172
"two-step+refitted",0.1,5000,1000,430,10,0.0949759874994194,0.167851827562172,1,0.0171717171717172
"two-step oracle",0.1,5000,1000,430,10,0.0908087823758242,0,NA,NA
"two-step",0.1,5000,1000,431,10,0.0775782593159605,0.0533824530768475,1,0.0494949494949495
"two-step+refitted",0.1,5000,1000,431,10,0.0745267099560076,0.223698344717371,1,0.0494949494949495
"two-step oracle",0.1,5000,1000,431,10,0.0791994478500946,0,NA,NA
"two-step",0.1,5000,1000,432,10,0.0916257043937632,0.0281049039939459,1,0.0121212121212121
"two-step+refitted",0.1,5000,1000,432,10,0.0900570112219864,0.148139905142393,1,0.0121212121212121
"two-step oracle",0.1,5000,1000,432,10,0.0983162868106686,0,NA,NA
"two-step",0.1,5000,1000,433,10,0.0827527699477022,0.0413035513189922,1,0.0202020202020202
"two-step+refitted",0.1,5000,1000,433,10,0.0679373352514288,0.170857143208161,1,0.0202020202020202
"two-step oracle",0.1,5000,1000,433,10,0.0815367708955316,0,NA,NA
"two-step",0.1,5000,1000,434,10,0.0690913021808576,0.0521707735765299,1,0.0373737373737374
"two-step+refitted",0.1,5000,1000,434,10,0.0552101727700008,0.243442641830379,1,0.0373737373737374
"two-step oracle",0.1,5000,1000,434,10,0.0574062986840937,0,NA,NA
"two-step",0.1,5000,1000,435,10,0.0987555140721981,0.0280271658232801,1,0.00808080808080808
"two-step+refitted",0.1,5000,1000,435,10,0.0754220318509698,0.125851333840111,1,0.00808080808080808
"two-step oracle",0.1,5000,1000,435,10,0.086724705017839,0,NA,NA
"two-step",0.1,5000,1000,436,10,0.0647228143086965,0.0431808968361565,1,0.0282828282828283
"two-step+refitted",0.1,5000,1000,436,10,0.0673622287209346,0.170072884252671,1,0.0282828282828283
"two-step oracle",0.1,5000,1000,436,10,0.057820988721428,0,NA,NA
"two-step",0.1,5000,1000,437,10,0.0717926999333923,0.0446623792224742,1,0.0262626262626263
"two-step+refitted",0.1,5000,1000,437,10,0.0669835383900565,0.192285972814456,1,0.0262626262626263
"two-step oracle",0.1,5000,1000,437,10,0.0675951095930301,0,NA,NA
"two-step",0.1,5000,1000,438,10,0.0874298684013156,0.0313175665410304,1,0.0131313131313131
"two-step+refitted",0.1,5000,1000,438,10,0.0855178965436546,0.151498202752735,1,0.0131313131313131
"two-step oracle",0.1,5000,1000,438,10,0.0846233841169745,0,NA,NA
"two-step",0.1,5000,1000,439,10,0.0542046456430961,0.0202296067966566,1,0.00404040404040404
"two-step+refitted",0.1,5000,1000,439,10,0.0485832596108752,0.0814219003053872,1,0.00404040404040404
"two-step oracle",0.1,5000,1000,439,10,0.0462086842981034,0,NA,NA
"two-step",0.1,5000,1000,43,10,0.0930569119054898,0.0662079973434826,1,0.0575757575757576
"two-step+refitted",0.1,5000,1000,43,10,0.0751594177064003,0.274487973603538,1,0.0575757575757576
"two-step oracle",0.1,5000,1000,43,10,0.0960754774152675,0,NA,NA
"two-step",0.1,5000,1000,440,10,0.102633677391101,0.0355820272031424,1,0.0171717171717172
"two-step+refitted",0.1,5000,1000,440,10,0.10316841209823,0.190702876273291,1,0.0171717171717172
"two-step oracle",0.1,5000,1000,440,10,0.107169110235933,0,NA,NA
"two-step",0.1,5000,1000,441,10,0.112825236321478,0.0220010166641205,1,0.0151515151515152
"two-step+refitted",0.1,5000,1000,441,10,0.107805456544314,0.159843023633539,1,0.0151515151515152
"two-step oracle",0.1,5000,1000,441,10,0.117815266866062,0,NA,NA
"two-step",0.1,5000,1000,442,10,0.0870504467663598,0.0370076162026892,1,0.0252525252525253
"two-step+refitted",0.1,5000,1000,442,10,0.0737278288661683,0.199692658551406,1,0.0252525252525253
"two-step oracle",0.1,5000,1000,442,10,0.0826604405655966,0,NA,NA
"two-step",0.1,5000,1000,443,10,0.102895303940638,0.0404574512262855,1,0.0383838383838384
"two-step+refitted",0.1,5000,1000,443,10,0.0997870572526258,0.216328470496017,1,0.0383838383838384
"two-step oracle",0.1,5000,1000,443,10,0.11724766330084,0,NA,NA
"two-step",0.1,5000,1000,444,10,0.101586714255638,0.0187761199226315,1,0.0191919191919192
"two-step+refitted",0.1,5000,1000,444,10,0.0962158031566373,0.168774784927593,1,0.0191919191919192
"two-step oracle",0.1,5000,1000,444,10,0.106086880824288,0,NA,NA
"two-step",0.1,5000,1000,445,10,0.0585799647356304,0.0404604072830023,1,0.0212121212121212
"two-step+refitted",0.1,5000,1000,445,10,0.0668380049718021,0.185488283392165,1,0.0212121212121212
"two-step oracle",0.1,5000,1000,445,10,0.0607364122139154,0,NA,NA
"two-step",0.1,5000,1000,446,10,0.0502695877584024,0.00808806147023105,1,0.00303030303030303
"two-step+refitted",0.1,5000,1000,446,10,0.0355590037826969,0.0818287509309819,1,0.00303030303030303
"two-step oracle",0.1,5000,1000,446,10,0.038499602658246,0,NA,NA
"two-step",0.1,5000,1000,447,10,0.0548336434378266,0.010735030594208,1,0.00404040404040404
"two-step+refitted",0.1,5000,1000,447,10,0.0546775823950681,0.0964115564770065,1,0.00404040404040404
"two-step oracle",0.1,5000,1000,447,10,0.0558360956486619,0,NA,NA
"two-step",0.1,5000,1000,448,10,0.096324833298773,0.0224130077150596,1,0.00303030303030303
"two-step+refitted",0.1,5000,1000,448,10,0.0680830005200064,0.0929145115737621,1,0.00303030303030303
"two-step oracle",0.1,5000,1000,448,10,0.0568447249010379,0,NA,NA
"two-step",0.1,5000,1000,449,10,0.12325501769907,0.0252931312918523,1,0.0171717171717172
"two-step+refitted",0.1,5000,1000,449,10,0.121454405956658,0.158594253725769,1,0.0171717171717172
"two-step oracle",0.1,5000,1000,449,10,0.129303427122915,0,NA,NA
"two-step",0.1,5000,1000,44,10,0.141859139041716,0.0273634666214109,1,0.00808080808080808
"two-step+refitted",0.1,5000,1000,44,10,0.135672216997394,0.131266861396983,1,0.00808080808080808
"two-step oracle",0.1,5000,1000,44,10,0.129960288776675,0,NA,NA
"two-step",0.1,5000,1000,450,10,0.0559661778445967,0.0380126813203795,1,0.0292929292929293
"two-step+refitted",0.1,5000,1000,450,10,0.0709919463415747,0.188362259008263,1,0.0292929292929293
"two-step oracle",0.1,5000,1000,450,10,0.0560602393576429,0,NA,NA
"two-step",0.1,5000,1000,451,10,0.0652569649504667,0.0324456464260496,1,0.0252525252525253
"two-step+refitted",0.1,5000,1000,451,10,0.0691044910401106,0.193209241355757,1,0.0252525252525253
"two-step oracle",0.1,5000,1000,451,10,0.0755632341104023,0,NA,NA
"two-step",0.1,5000,1000,452,10,0.0908141567466692,0.0146592752887857,1,0.00202020202020202
"two-step+refitted",0.1,5000,1000,452,10,0.0780166239439898,0.0699447414437217,1,0.00202020202020202
"two-step oracle",0.1,5000,1000,452,10,0.0915751156752013,0,NA,NA
"two-step",0.1,5000,1000,453,10,0.105964019971343,0.0517247886687016,1,0.0323232323232323
"two-step+refitted",0.1,5000,1000,453,10,0.0891885299212955,0.213245089127384,1,0.0323232323232323
"two-step oracle",0.1,5000,1000,453,10,0.098481645456511,0,NA,NA
"two-step",0.1,5000,1000,454,10,0.0870158903372533,0.0204772681107994,1,0.00808080808080808
"two-step+refitted",0.1,5000,1000,454,10,0.0815617404386531,0.115584743705856,1,0.00808080808080808
"two-step oracle",0.1,5000,1000,454,10,0.0782474909240787,0,NA,NA
"two-step",0.1,5000,1000,455,10,0.0799325177623752,0.0109684852932324,1,0.00505050505050505
"two-step+refitted",0.1,5000,1000,455,10,0.0707633957934752,0.0952935916679963,1,0.00505050505050505
"two-step oracle",0.1,5000,1000,455,10,0.0712902786586703,0,NA,NA
"two-step",0.1,5000,1000,456,10,0.0680330521928688,0.024786701299259,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,456,10,0.069283441366882,0.119335075820809,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,456,10,0.066469547361161,0,NA,NA
"two-step",0.1,5000,1000,457,10,0.0868876709247976,0.0511037131882021,1,0.0404040404040404
"two-step+refitted",0.1,5000,1000,457,10,0.0756193035679022,0.229549637334719,1,0.0404040404040404
"two-step oracle",0.1,5000,1000,457,10,0.0815514695442586,0,NA,NA
"two-step",0.1,5000,1000,458,10,0.0676138447421578,0.045540016803382,1,0.0484848484848485
"two-step+refitted",0.1,5000,1000,458,10,0.0662031239972349,0.2214502926004,1,0.0484848484848485
"two-step oracle",0.1,5000,1000,458,10,0.0620188440040354,0,NA,NA
"two-step",0.1,5000,1000,459,10,0.0815150628171391,0.0286963131333233,1,0.0121212121212121
"two-step+refitted",0.1,5000,1000,459,10,0.0743469535927054,0.1367528701694,1,0.0121212121212121
"two-step oracle",0.1,5000,1000,459,10,0.0825904227065855,0,NA,NA
"two-step",0.1,5000,1000,45,10,0.0972730252869385,0.0198350281041972,1,0.0101010101010101
"two-step+refitted",0.1,5000,1000,45,10,0.0977597593235828,0.131363276732742,1,0.0101010101010101
"two-step oracle",0.1,5000,1000,45,10,0.09300504062965,0,NA,NA
"two-step",0.1,5000,1000,460,10,0.0622767844552786,0.0416247243112878,1,0.0222222222222222
"two-step+refitted",0.1,5000,1000,460,10,0.0635278794830283,0.19172172768142,1,0.0222222222222222
"two-step oracle",0.1,5000,1000,460,10,0.0584920592888797,0,NA,NA
"two-step",0.1,5000,1000,461,10,0.13631516360689,0.0154021742028185,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,461,10,0.116086448425409,0.129980956594564,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,461,10,0.117670952572017,0,NA,NA
"two-step",0.1,5000,1000,462,10,0.139153333821576,0,1,0
"two-step+refitted",0.1,5000,1000,462,10,0.12346719975889,0,1,0
"two-step oracle",0.1,5000,1000,462,10,0.138562478533218,0,NA,NA
"two-step",0.1,5000,1000,463,10,0.102502944146894,0.0501121536686631,1,0.0252525252525253
"two-step+refitted",0.1,5000,1000,463,10,0.0939685056787439,0.193394674027935,1,0.0252525252525253
"two-step oracle",0.1,5000,1000,463,10,0.0939272280657104,0,NA,NA
"two-step",0.1,5000,1000,464,10,0.0674969634909709,0.0416010230902874,1,0.0222222222222222
"two-step+refitted",0.1,5000,1000,464,10,0.055840016229304,0.195512653518022,1,0.0222222222222222
"two-step oracle",0.1,5000,1000,464,10,0.0550524149909872,0,NA,NA
"two-step",0.1,5000,1000,465,10,0.0955315235198906,0.00773781551424812,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,465,10,0.0888876335467976,0.0964156955538124,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,465,10,0.0925581479287679,0,NA,NA
"two-step",0.1,5000,1000,466,10,0.0814303506063567,0.0143780176750915,1,0.00808080808080808
"two-step+refitted",0.1,5000,1000,466,10,0.0741076316764305,0.120275298690305,1,0.00808080808080808
"two-step oracle",0.1,5000,1000,466,10,0.0770150387988953,0,NA,NA
"two-step",0.1,5000,1000,467,10,0.091431126157456,0.0521305487340322,1,0.0292929292929293
"two-step+refitted",0.1,5000,1000,467,10,0.0925033076595186,0.20042365786802,1,0.0292929292929293
"two-step oracle",0.1,5000,1000,467,10,0.092745247237099,0,NA,NA
"two-step",0.1,5000,1000,468,10,0.0763896339390688,0.0168623863443598,1,0.0181818181818182
"two-step+refitted",0.1,5000,1000,468,10,0.0721693449450322,0.168238836143086,1,0.0181818181818182
"two-step oracle",0.1,5000,1000,468,10,0.0685473894014316,0,NA,NA
"two-step",0.1,5000,1000,469,10,0.0727595441660897,0.048112748603211,1,0.0414141414141414
"two-step+refitted",0.1,5000,1000,469,10,0.0692396476850381,0.214842763929496,1,0.0414141414141414
"two-step oracle",0.1,5000,1000,469,10,0.0631839732616419,0,NA,NA
"two-step",0.1,5000,1000,46,10,0.0772685705124181,0,1,0
"two-step+refitted",0.1,5000,1000,46,10,0.0656914851159161,0,1,0
"two-step oracle",0.1,5000,1000,46,10,0.0640265431787968,0,NA,NA
"two-step",0.1,5000,1000,470,10,0.0996868322742072,0.0303274514055593,1,0.0151515151515152
"two-step+refitted",0.1,5000,1000,470,10,0.0885020801204256,0.171888329200904,1,0.0151515151515152
"two-step oracle",0.1,5000,1000,470,10,0.0881751508529107,0,NA,NA
"two-step",0.1,5000,1000,471,10,0.0552600316807358,0.0183948959596496,1,0.0121212121212121
"two-step+refitted",0.1,5000,1000,471,10,0.0307806943403365,0.129297601675289,1,0.0121212121212121
"two-step oracle",0.1,5000,1000,471,10,0.0422290002337951,0,NA,NA
"two-step",0.1,5000,1000,472,10,0.0923953210623404,0.0361903991312557,1,0.0111111111111111
"two-step+refitted",0.1,5000,1000,472,10,0.0917035325504907,0.144452109621626,1,0.0111111111111111
"two-step oracle",0.1,5000,1000,472,10,0.0822581459458578,0,NA,NA
"two-step",0.1,5000,1000,473,10,0.0810193580813051,0.0425162768715049,1,0.0202020202020202
"two-step+refitted",0.1,5000,1000,473,10,0.0701467177191439,0.16487391358316,1,0.0202020202020202
"two-step oracle",0.1,5000,1000,473,10,0.0675812846404861,0,NA,NA
"two-step",0.1,5000,1000,474,10,0.0806201397700389,0.0369141176739256,1,0.0232323232323232
"two-step+refitted",0.1,5000,1000,474,10,0.0646914435665044,0.178439118905199,1,0.0232323232323232
"two-step oracle",0.1,5000,1000,474,10,0.0778673637129616,0,NA,NA
"two-step",0.1,5000,1000,475,10,0.077291693470553,0.0389264642670547,1,0.0202020202020202
"two-step+refitted",0.1,5000,1000,475,10,0.0720707138260433,0.195416873040416,1,0.0202020202020202
"two-step oracle",0.1,5000,1000,475,10,0.0856808009032127,0,NA,NA
"two-step",0.1,5000,1000,476,10,0.0805349763098906,0.0591516240449763,1,0.0525252525252525
"two-step+refitted",0.1,5000,1000,476,10,0.0740770616740325,0.256552534088676,1,0.0525252525252525
"two-step oracle",0.1,5000,1000,476,10,0.0720017656261773,0,NA,NA
"two-step",0.1,5000,1000,477,10,0.126194496724638,0.0218540084866619,1,0.0151515151515152
"two-step+refitted",0.1,5000,1000,477,10,0.116821491990041,0.163652963314349,1,0.0151515151515152
"two-step oracle",0.1,5000,1000,477,10,0.1173666833169,0,NA,NA
"two-step",0.1,5000,1000,478,10,0.0898690799416191,0.0542138360513267,1,0.0232323232323232
"two-step+refitted",0.1,5000,1000,478,10,0.0851505486456766,0.201234618117426,1,0.0232323232323232
"two-step oracle",0.1,5000,1000,478,10,0.0877807819346833,0,NA,NA
"two-step",0.1,5000,1000,479,10,0.0912014719767956,0.00861735800783681,1,0.00303030303030303
"two-step+refitted",0.1,5000,1000,479,10,0.0706607949934071,0.0925175275350267,1,0.00303030303030303
"two-step oracle",0.1,5000,1000,479,10,0.0842932157677796,0,NA,NA
"two-step",0.1,5000,1000,47,10,0.0851338329471039,0.00345561441498264,1,0.00404040404040404
"two-step+refitted",0.1,5000,1000,47,10,0.0633460448191223,0.0912315802515374,1,0.00404040404040404
"two-step oracle",0.1,5000,1000,47,10,0.0673033232996347,0,NA,NA
"two-step",0.1,5000,1000,480,10,0.0791409191526431,0.00807772085360366,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,480,10,0.0817657314081705,0.0947869551527975,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,480,10,0.0825648172764367,0,NA,NA
"two-step",0.1,5000,1000,481,10,0.10009176099586,0.0262703194348284,1,0.0111111111111111
"two-step+refitted",0.1,5000,1000,481,10,0.0903392188534821,0.153034154498005,1,0.0111111111111111
"two-step oracle",0.1,5000,1000,481,10,0.0914415629079944,0,NA,NA
"two-step",0.1,5000,1000,482,10,0.095581899444374,0.0492266703698243,1,0.0212121212121212
"two-step+refitted",0.1,5000,1000,482,10,0.0644570032487535,0.202536469743285,1,0.0212121212121212
"two-step oracle",0.1,5000,1000,482,10,0.0697355615228824,0,NA,NA
"two-step",0.1,5000,1000,483,10,0.095691173633517,0.0181933650745537,1,0.00707070707070707
"two-step+refitted",0.1,5000,1000,483,10,0.0798399900247403,0.116357377882908,1,0.00707070707070707
"two-step oracle",0.1,5000,1000,483,10,0.0868048326099659,0,NA,NA
"two-step",0.1,5000,1000,484,10,0.137313043264834,0.0546624898033845,1,0.0272727272727273
"two-step+refitted",0.1,5000,1000,484,10,0.120961098080153,0.216139858244746,1,0.0272727272727273
"two-step oracle",0.1,5000,1000,484,10,0.128121508323104,0,NA,NA
"two-step",0.1,5000,1000,485,10,0.0795109184423906,0.0855854479472657,1,0.0808080808080808
"two-step+refitted",0.1,5000,1000,485,10,0.0783846514270972,0.289006418985617,1,0.0808080808080808
"two-step oracle",0.1,5000,1000,485,10,0.0867026623586385,0,NA,NA
"two-step",0.1,5000,1000,486,10,0.0663697629103898,0.0576719436486509,1,0.0333333333333333
"two-step+refitted",0.1,5000,1000,486,10,0.0575455186118374,0.214848489549936,1,0.0333333333333333
"two-step oracle",0.1,5000,1000,486,10,0.0542253518165357,0,NA,NA
"two-step",0.1,5000,1000,487,10,0.0643181963839037,0.0398866838087664,1,0.0222222222222222
"two-step+refitted",0.1,5000,1000,487,10,0.047137162084088,0.184742155785502,1,0.0222222222222222
"two-step oracle",0.1,5000,1000,487,10,0.0569248541856878,0,NA,NA
"two-step",0.1,5000,1000,488,10,0.0749591677936443,0.0299649837808584,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,488,10,0.0490351164866278,0.122838797319927,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,488,10,0.0483134198021047,0,NA,NA
"two-step",0.1,5000,1000,489,10,0.0711336250556524,0.00989302648618326,1,0.00505050505050505
"two-step+refitted",0.1,5000,1000,489,10,0.0609126112224441,0.0859912846240908,1,0.00505050505050505
"two-step oracle",0.1,5000,1000,489,10,0.0626759422530176,0,NA,NA
"two-step",0.1,5000,1000,48,10,0.0804023957097937,0.0160813219441219,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,48,10,0.0610486407772992,0.112152277750753,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,48,10,0.0667583741484024,0,NA,NA
"two-step",0.1,5000,1000,490,10,0.107904428084486,0.0721641800792867,1,0.0646464646464646
"two-step+refitted",0.1,5000,1000,490,10,0.106168552430329,0.270160426947888,1,0.0646464646464646
"two-step oracle",0.1,5000,1000,490,10,0.103167625121773,0,NA,NA
"two-step",0.1,5000,1000,491,10,0.102744135351023,0.0248203651415684,1,0.0111111111111111
"two-step+refitted",0.1,5000,1000,491,10,0.0787516442691412,0.152877705213178,1,0.0111111111111111
"two-step oracle",0.1,5000,1000,491,10,0.0848704963757744,0,NA,NA
"two-step",0.1,5000,1000,492,10,0.113226641342942,0.0459437183709868,1,0.0151515151515152
"two-step+refitted",0.1,5000,1000,492,10,0.104183382720551,0.149380425943094,1,0.0151515151515152
"two-step oracle",0.1,5000,1000,492,10,0.110951935366843,0,NA,NA
"two-step",0.1,5000,1000,493,10,0.116711267511807,0.0320338915417904,1,0.0232323232323232
"two-step+refitted",0.1,5000,1000,493,10,0.102792810622521,0.179675804700099,1,0.0232323232323232
"two-step oracle",0.1,5000,1000,493,10,0.107194312205355,0,NA,NA
"two-step",0.1,5000,1000,494,10,0.0879786757388358,0.0081724862883251,1,0.00202020202020202
"two-step+refitted",0.1,5000,1000,494,10,0.0667383357576157,0.064503894289264,1,0.00202020202020202
"two-step oracle",0.1,5000,1000,494,10,0.0699576958591956,0,NA,NA
"two-step",0.1,5000,1000,495,10,0.0815640703041979,0.0214418112656013,1,0.00707070707070707
"two-step+refitted",0.1,5000,1000,495,10,0.0624552150624183,0.115337844495384,1,0.00707070707070707
"two-step oracle",0.1,5000,1000,495,10,0.07447380676861,0,NA,NA
"two-step",0.1,5000,1000,496,10,0.0811956527375308,0.057641493016356,1,0.0373737373737374
"two-step+refitted",0.1,5000,1000,496,10,0.0744253975709157,0.249670473010406,1,0.0373737373737374
"two-step oracle",0.1,5000,1000,496,10,0.0590353762685239,0,NA,NA
"two-step",0.1,5000,1000,497,10,0.100799173172055,0.0288528883299304,1,0.0171717171717172
"two-step+refitted",0.1,5000,1000,497,10,0.0950000265987078,0.161123467463878,1,0.0171717171717172
"two-step oracle",0.1,5000,1000,497,10,0.102277443424339,0,NA,NA
"two-step",0.1,5000,1000,498,10,0.0996537027883925,0.0323634651041464,1,0.0161616161616162
"two-step+refitted",0.1,5000,1000,498,10,0.0884020390808632,0.149492897401232,1,0.0161616161616162
"two-step oracle",0.1,5000,1000,498,10,0.0853450902400291,0,NA,NA
"two-step",0.1,5000,1000,499,10,0.0791056465306823,0.0538451388796016,1,0.0363636363636364
"two-step+refitted",0.1,5000,1000,499,10,0.060848291089538,0.232880384066587,1,0.0363636363636364
"two-step oracle",0.1,5000,1000,499,10,0.0699767098854265,0,NA,NA
"two-step",0.1,5000,1000,49,10,0.101136315168159,0.0126581171815524,1,0.00505050505050505
"two-step+refitted",0.1,5000,1000,49,10,0.0826314130438456,0.111292526207531,1,0.00505050505050505
"two-step oracle",0.1,5000,1000,49,10,0.0770254108437245,0,NA,NA
"two-step",0.1,5000,1000,4,10,0.0762097178484541,0.0437198694787793,1,0.0161616161616162
"two-step+refitted",0.1,5000,1000,4,10,0.0584213835658705,0.183002050700267,1,0.0161616161616162
"two-step oracle",0.1,5000,1000,4,10,0.0509272212778338,0,NA,NA
"two-step",0.1,5000,1000,500,10,0.0721726011677285,0.0190355374983656,1,0.0101010101010101
"two-step+refitted",0.1,5000,1000,500,10,0.0646845736166487,0.118726806812022,1,0.0101010101010101
"two-step oracle",0.1,5000,1000,500,10,0.0576437602473614,0,NA,NA
"two-step",0.1,5000,1000,50,10,0.1324256690196,0.0306815716105064,1,0.0181818181818182
"two-step+refitted",0.1,5000,1000,50,10,0.129228289359437,0.172858357648752,1,0.0181818181818182
"two-step oracle",0.1,5000,1000,50,10,0.14263997481411,0,NA,NA
"two-step",0.1,5000,1000,51,10,0.119322502127724,0.034957946531533,1,0.0222222222222222
"two-step+refitted",0.1,5000,1000,51,10,0.111696856267308,0.175182780232781,1,0.0222222222222222
"two-step oracle",0.1,5000,1000,51,10,0.111847617494201,0,NA,NA
"two-step",0.1,5000,1000,52,10,0.121335329617339,0.0250643456625046,1,0.0141414141414141
"two-step+refitted",0.1,5000,1000,52,10,0.106749840283666,0.158789548411912,1,0.0141414141414141
"two-step oracle",0.1,5000,1000,52,10,0.108722443848107,0,NA,NA
"two-step",0.1,5000,1000,53,10,0.0986571938905317,0.0313929322637355,1,0.0181818181818182
"two-step+refitted",0.1,5000,1000,53,10,0.0868168596963049,0.165252458929753,1,0.0181818181818182
"two-step oracle",0.1,5000,1000,53,10,0.0946233122217758,0,NA,NA
"two-step",0.1,5000,1000,54,10,0.0599613253566891,0.012954829532422,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,54,10,0.0522710716100904,0.110124775111185,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,54,10,0.0495297359475988,0,NA,NA
"two-step",0.1,5000,1000,55,10,0.0927055931357259,0.0280145409210455,1,0.0101010101010101
"two-step+refitted",0.1,5000,1000,55,10,0.0798575376243009,0.135643251647145,1,0.0101010101010101
"two-step oracle",0.1,5000,1000,55,10,0.0905769913911118,0,NA,NA
"two-step",0.1,5000,1000,56,10,0.102103869618558,0.00813729600267097,1,0.00303030303030303
"two-step+refitted",0.1,5000,1000,56,10,0.0974276426283742,0.0735345142256254,1,0.00303030303030303
"two-step oracle",0.1,5000,1000,56,10,0.098953612369612,0,NA,NA
"two-step",0.1,5000,1000,57,10,0.0718577449889471,0.0374401009725201,1,0.0323232323232323
"two-step+refitted",0.1,5000,1000,57,10,0.070162681896065,0.216518380363205,1,0.0323232323232323
"two-step oracle",0.1,5000,1000,57,10,0.0703774373204384,0,NA,NA
"two-step",0.1,5000,1000,58,10,0.0846520915491399,0.039179082757668,1,0.0121212121212121
"two-step+refitted",0.1,5000,1000,58,10,0.0696189783733487,0.161293940354479,1,0.0121212121212121
"two-step oracle",0.1,5000,1000,58,10,0.0800789358408654,0,NA,NA
"two-step",0.1,5000,1000,59,10,0.0666960582144913,0.0339693630801716,1,0.0171717171717172
"two-step+refitted",0.1,5000,1000,59,10,0.0588110386256766,0.156845590597596,1,0.0171717171717172
"two-step oracle",0.1,5000,1000,59,10,0.0695684713959033,0,NA,NA
"two-step",0.1,5000,1000,5,10,0.10036831846922,0.0193447041385435,1,0.00303030303030303
"two-step+refitted",0.1,5000,1000,5,10,0.0883958680724161,0.0911129937294551,1,0.00303030303030303
"two-step oracle",0.1,5000,1000,5,10,0.104072316544056,0,NA,NA
"two-step",0.1,5000,1000,60,10,0.108037125336951,0.0440795617294363,1,0.0181818181818182
"two-step+refitted",0.1,5000,1000,60,10,0.0940085036923478,0.195362590947054,1,0.0181818181818182
"two-step oracle",0.1,5000,1000,60,10,0.11037543293261,0,NA,NA
"two-step",0.1,5000,1000,61,10,0.0828080788540596,0.00973716178316327,1,0.00202020202020202
"two-step+refitted",0.1,5000,1000,61,10,0.0892942969839747,0.0544953396418924,1,0.00202020202020202
"two-step oracle",0.1,5000,1000,61,10,0.0843146613877344,0,NA,NA
"two-step",0.1,5000,1000,62,10,0.105623478906346,0.019386065942728,1,0.0141414141414141
"two-step+refitted",0.1,5000,1000,62,10,0.102047483857402,0.161940150399774,1,0.0141414141414141
"two-step oracle",0.1,5000,1000,62,10,0.0986948951011983,0,NA,NA
"two-step",0.1,5000,1000,63,10,0.104938628398228,0.0387951329088493,1,0.0242424242424242
"two-step+refitted",0.1,5000,1000,63,10,0.103939203013892,0.185219495489384,1,0.0242424242424242
"two-step oracle",0.1,5000,1000,63,10,0.104494603657759,0,NA,NA
"two-step",0.1,5000,1000,64,10,0.103963071989048,0.0577099679066559,1,0.0353535353535354
"two-step+refitted",0.1,5000,1000,64,10,0.0867431577283984,0.234772111728159,1,0.0353535353535354
"two-step oracle",0.1,5000,1000,64,10,0.113535749092412,0,NA,NA
"two-step",0.1,5000,1000,65,10,0.0847754830660586,0.0221092895486997,1,0.0111111111111111
"two-step+refitted",0.1,5000,1000,65,10,0.0703885328915474,0.130908243004035,1,0.0111111111111111
"two-step oracle",0.1,5000,1000,65,10,0.0752277137465346,0,NA,NA
"two-step",0.1,5000,1000,66,10,0.0634991668333942,0.0147914862701492,1,0.00606060606060606
"two-step+refitted",0.1,5000,1000,66,10,0.0510169480173896,0.107706625534055,1,0.00606060606060606
"two-step oracle",0.1,5000,1000,66,10,0.0687587183334055,0,NA,NA
"two-step",0.1,5000,1000,67,10,0.0879725119477725,0.0417557954289541,1,0.0212121212121212
"two-step+refitted",0.1,5000,1000,67,10,0.079698313153027,0.188252060748278,1,0.0212121212121212
